,title,day,genre,story,platform
47,에이스튜던트,화,드라마만화,34 선생님! 저를 다시 1등으로 만들어 주세요! 34 어려서부터 자신을 괴롭혀왔던 1등에 대한 강박과 트라우마로 괴물이 되어버린 장규현. 1등이 아니고선 살아갈 수 없던 치열하고 처절한 그의 이야기가 시작된다.,카카오페이지
48,"이 말세의 구세주, 나란 남자","화, 목, 일",소년만화,"취준생 강새벽은 벼락을 맞은 뒤로 전기를 이용해 이세계로 이동하거나, 작은 공간을 만들 수 있는 능력을 가지게 된다. 어느 날 괴물들이 우글거리는 말세에 간 강새벽은 그곳에서 황금을 찾아 돈을 벌기로 결심한다. 그러다 우연히 발견한 집에서 굶어 죽기 직전인 여인을 구하게 되고, 서로의 목적을 위해 둘은 한 팀이 되어 이세계의 괴물들과 싸우게 되는데...",카카오페이지
49,해피 엔딩까지 한 걸음,화,로맨스만화,부탁이에요. 1년만 기다려주세요! 혜문병원 3년차 레지던트 비나는 10살 연하 희운에게 고백받다?! 어릴 적부터 알고 지내던 사이인 비나와 희운. 함께한 시간이 길어 비나의 마음은 더욱 혼란스럽기만 하다. 그러던 중 비나의 룸메이트인 간호사 선아마저 대학생 연하 남자친구에게 청혼을 받는데 ?! 우리 둘은 좀 위험하지 않니?! 고민이 많은 연상녀와 돌진 연하남의 사랑 이야기! 해피 엔딩까지 한 걸음 벽공우 학산문화사,카카오페이지
50,그 황제가 남편을 만드는 법,화,로맨스만화,"천하가 내 발 밑에 있었다. 눈에 차는 미남을 손끝으로 부렸다. 무소불위의 권력을 누리던 여제였건만, 어느날 갑자기 모든 걸 잃는 불행이 찾아온다. 사람들이 내 얼굴을 보고도 모른 척하고, 암살자의 살의가 시시각각 조여온다. 그러다 마지막에 몸을 숨긴 곳은 앙숙의 집이었는데! 그런데 이 앙숙, 사실 내 취향이다.",카카오페이지
51,열세 번째 밤,화,로맨스만화,"500년의 역사를 가진 나라, 란 제국. 건국 당시 황제를 도와 기틀을 마련한 4대 가문 중 주 가문의 딸이지만 태어나자마자 버림받아 빈민가에서 자라난 삵. 정신이 온전치 못한 노인의 첩으로 팔려 갈 위기에 처한 삵 앞에 삵과 똑같이 생긴 귀족 아가씨가 쌍둥이 언니라며 나타난다. 생명이 꺼져가는 희연은 19년 만에 만난 쌍둥이 동생, 삵에게 자신의 대역을 부탁하는데 .",카카오페이지
52,"그곳에, 네가[독점연재]",화,로맨스만화,"작은 섬 백월도, 조용하고 간결했던 동화의 시간. 하지만 할머니의 죽음과 그녀를 찾아온 성북동 할머니의 제안. 갑작스러운 상경은 그녀의 일상을 흔들어놓는데 . 어제 태헌이 그 자식, 너한테 인사도 제대로 안 하지? 태헌이요? 아 큰손자분이요? 응. 내가 배에서도 말했지? 걔는 그냥 상대하지 마. 그냥 여기 같이 사는 이상 안 부딪치는 게 상책이다. 너는 그놈 당해내기 힘들어. 성북동 그 집에 사는 세 남자. 동갑내기 삼수생, 막내 명헌, 눈웃음이 매력적인 둘째 제헌. 그리고 무서우리만큼 반듯하고 잘생긴 남자, 첫째 태헌. 당장 짐 싸. 일단 호텔로 가고, 있을 곳은 내일 알아봐줄 테니. . 내 말 안 들려? 제때제때 대답 안 하면 죽일 듯 보는 눈은 손자나 할머니나 똑같았다. 들리는데요. 뭐? 뜻밖의 당돌함에 그도 자세를 바꿨다. 왜 대답이 없지? 못 나가겠다는 건가? 태헌은 곤란한 상황에 먹잇감 밀어넣고 즐기는 사자처럼 쉴 새 없이 그녀를 몰아댔다. 그런데 그 인형이 의외였다. 목소리가 작은 거 빼고는 말이나 행동이나 그의 예상을 벗어났다. 대답을 안 하는 게 아니라 못 하는 거예요 . . 할머니가 절대로 아저씨 상대하지 말라고 했거든요. 그래서 말 못 해요. 죄송합니다. 그와 그녀, 두근두근 동거를 시작하다!",카카오페이지
53,정신병동에도 아침이 와요,화,드라마만화,마음의 위로가 필요하신가요? 실제 간호사의 경험을 바탕으로 한 힐링드라마 웹툰 정신병동에도 아침이 와요 간호사 39 시나 39 가 이야기 하는 정신병동과 마음시린 우리들 이야기 당신은 어떤 마음의 상처가 있나요?,카카오페이지
54,우리 결혼부터 합시다,"화, 목",로맨스만화,"뭐 하나 잘 풀리는게 없는 무명 배우 임소희는 우연히 영화 관계자들이 모인 파티에 초대되었다. 특히 현재 가장 잘나가는 배우 오정우가 참석하는 자리라 본인을 어필할 수 있는 가장 좋은 기회였다. 하지만 술이 웬수지, 그녀는 전혀 모르는 남자 오정택과 하룻밤을 보내게 되는데... 한편, 여성 공포증으로 여자를 만질 수 없었던 오정택은 어젯밤 상황이 당황스럽기만 하다. 그리고 그 사실을 알게 된 그의 가족들은 임소희가 운명적인 여자라고 생각하며 그녀와의 결혼을 추진시킨다. 집안의 사생아로 기댈 곳 없는 외로운 그녀와 모든 걸 다 가졌지만 사랑하는 여자조차 만질 수 없는 그. 한번의 만남으로 결혼하게 된 그들의 결혼 생활은 과연?!",카카오페이지
55,천존! 도시에 재림하다,화,소년만화,"허영심이 가득하고 악질 중의 악질이었던 인간쓰레기 강준우는 찢어지게 가난한 집안에서 태어나 가족들에게 항상 누만 끼치는 존재다. 그러던 어느 날 강준우가 한 명문세가의 자제를 건드리는 바람에 그의 가족은 죽음이라는 비극을 맞이하게 됐고, 강준우는 후회와 자책에 빠져 살아가게 된다. 5000년 뒤, 그는 수선계에서 유명한 자미천존 으로 거듭나며, 신선이 될 수 있는 문턱에 이르게 된다. 하지만 그는 지난 날의 모든 수행을 포기한 채, 5000년의 세월을 거슬러 20살이었던 그날로 타임슬립 한다. 그렇게 지난날의 잘못을 뼈저리게 후회하고 뉘우치며, 전생의 여한을 풀기 위한 강준우의 현대판 선인 전설이 시작된다.",카카오페이지
56,다정다감,"월, 화, 수, 목, 금",로맨스만화,"언젠가 네가 나를 이해하리라 믿어. 그때부터 우리는 친구가 되는 거야. 평범한 외모에 특별히 잘난 구석 없는, 다정다감한 성격의 주인공 배이지는 위로 오빠가 세 명이나 있지만 딱히 막내딸이라고 예쁨도 받지 못한 채 부엌데기 신세로 지낸다. 이지는 고등학생이 되면서 같은 중학교 출신이었던 도경과 친구가 되고, 초등학교 때 첫사랑이었던 한결이와 다시 재회하게 된다. 그러던 어느 날 까칠한 꽃미모의 신새륜과 엮이면서 이지의 학교생활은 위기를 맞이하는데 시간이 지나도 빛나는 보석 같은 순정 만화 다정다감 , 그때의 감동을 새롭게 선사하다 다정다감 박은아 학산문화사",카카오페이지
57,역천사신,화,액션무협만화,"현맥으로 정해진 힘이 곧 지위인 세상에서, 소태화는 망가진 현맥으로 가문의 후광조차 받지 못한 열등감 덩어리로 자라난다. 그런 소태화는 유운성 최고 미인과의 혼삿날, 질투에 미친 소태진에게 독살당한다. 유운성과 멀리 떨어진 어느 대륙에서 갓난아기로 환생한 소태화는, 명의의 손에서 태운이라는 이름으로 자라게 된다. 허나 천독주라는 보물 때문에 사부를 잃게 된 태운은 복수를 다짐하며, 천독주를 빼앗기지 않으려 절벽에 몸을 던졌는데 눈을 떴더니, 독살 당한 직후 혼삿날이 아닌가! 그 와중에 빼앗기지 않으려 삼킨 보물 천독주와 몸이 동화 되었는데 과연 소태화는 망가진 현맥을 고치고 모두에게 무시당하던 인생을 고쳐낼 수 있을까?",카카오페이지
58,적국 황제의 노예가 되었습니다,화,로맨스만화,"조국을 지키려면 적국의 황제를 암살해야 한다. 북방 연의 황제 란은 지혜와 용기, 아름다운 용모를 가진 여인을 공녀로 보내 미인계로 적국의 황제를 함락할 계획을 세우는데...... 적국 황제가 원한 여인은 다름 아닌 란이었다. 오만하고 무도한 사내. 긍지 높은 그녀를 주제도 모르고 감히 탐하는 야만스럽고 어리석은 짐승. 란은 자신의 정체를 숨긴 채 공녀가 되어 직접 적국의 황제 오르한을 암살하기로 한다.",카카오페이지
59,마황귀환록,화,액션무협만화,"한 때, 구유 대제라 불리었던 적소 대왕, 고천랑 선계와 마계 그리고 저승까지 평정했던 그였지만 천계의 벌을 받아 죽을 위기에 놓이게 된다. 하지만, 자신의 법보였던 적멸고옥 덕분에 살아남게 되었고 적염령에서 깨어났을 때, 그가 천계의 벌을 받음으로부터 몇 백년의 세월이 지난 뒤였다. 본래의 힘을 잃고 인간이 된 그였지만 자신을 벌한 천계에 복수하기 위해 여정을 떠난다.",카카오페이지
60,버그 트레인,화,소년만화,"이곳은 게임 세계 속. 우리들은 . 그것을 깨달은 날, 나는 39 버그 39 가 되었다. 39 버그 39 가 된 들은 운영진에게 들키면 39 패치 39 당한다. 살아남고 싶다면 필드에 숨겨진 선로를 따라 움직이는 그 39 기차 39 에 올라타라!",카카오페이지
61,이세계의 지존 플레이어,매일,액션무협만화,"뻔한 환빙물 클리셰, 그 이야기의 주인공은 나였다. 34 눈 한 번 깜빡했는데 차원이동을 한다고? 34 말그대로 눈 깜짝할 사이에 이세계로 와버린 도경은 시스템의 농간 ? 으로 민성상단의 장남, 민도경의 몸에 빙의하게 된다. 유저가 타인이 예상하지 못한 행동을 할 때마다 포인트를 얻습니다. 39 그러니까 뻘짓을 해서 포인트를 얻으면 강해질 수 있다는 거지? 39 좋았어, 내가 이세계의 지존 플레이어가 되어주마!",카카오페이지
62,사금: 동평백부 넷째 아가씨,"화, 목",로판만화,"몰락해 가는 백작 댁 넷째 아가씨 강유주, 전생의 원한을 안고 모든 일의 시발점인 15세의 시절로 회귀한다. 갖은 풍파를 겪고 두 번째 생을 살게 된 그녀는 주변인들의 실체를 간파하고 진정 소중한 사람이 누구인지 깨닫게 된다. 전생에 범했던 어리석은 실수를 다신 반복하지 않으리라 다짐한 그녀는 소중한 사람들과 자신을 지키기 위해 조금 조금씩 운명을 바꾸어 나가는데",카카오페이지
63,묘한 인생,화,로맨스만화,"거액의 빚을 감당하지 못한 회사원 기묘희는 자살을 결심하고 건물 옥상에서 뛰어내린다. 바로 그때, 그녀의 눈앞에 저승사자가 나타나 수명이 남았으니 100일의 기회를 주겠다고 하는데 ?! 눈을 떠보니 다시 얻은 삶은 인간이 아니라 고양이의 삶이었다?! 한편 사기계약으로 타격을 받은 묘희의 전 직장 퍼니처의 후계자인 차현성 본부장은 사기 계약 건을 조사하다 기묘희의 집에서 고양이를 찾아 데려간다. 이대로 애완묘로 해피 라이프 인줄 알았던 묘희는 본부장의 집에서 다시 인간의 모습이 되고, 그 모습을 본부장에게 들키게 된다. 게다가 묘희의 정체를 알게 된 본부장은 빚을 받아내기 위해 너를 길러주마! 선언하는데?! 한 지붕 아래 훈남훈묘 ? 의 묘한 동거가 시작된다!",카카오페이지
64,영검존,"월, 화, 목, 토",소년만화,"죽을 뻔한 위기에서 신비한 돌을 손에 쥐게 된 한세운은 한 번 더 16살으로 살 기회가 주어진다. 그가 타임슬립 후 가장 먼저 한 일은 자신의 가족을 몰락하게 한 세력을 처단하는 것이 아닌, 송씨 가문 하녀 수향과의 혼인이다!? 달콤한 신혼 생활도 좋지만 한세운은 과연 복수에 성공할 수 있을까?",카카오페이지
65,절세전혼,화,액션무협만화,"창천대륙에서는 강한 무인이 되려면 무혼 각성이 필수지만, 진겸은 가문의 기대와 달리 가장 낮은 무혼으로 각성하고 멸시를 받는다. 하지만 사실 진겸에게는 가장 낮은 등급의 무혼으로 각성해야만 하는 비밀이 있었는데 .",카카오페이지
66,허세로 레벨업 하기!,"화, 토",소년만화,"교통사고 후 타임슬립을 하게 된 남주 서강호는 화원국에서 죽임을 당하게 된 부마 , 임금의 사위 의 몸 속으로 들어가 부활한다. 그리고 그곳에서 처음 그를 맞이한 사람은 어마어마한 미소녀, 그리고 어디선가 들려오는 목소리! 뭐라고? 허세 만 부리면 강해질 수 있다고!? 허세 의 달인 서강호는 화원국의 최강자가 되기까지 수많은 난관에 부딪치게 되는데... 그는 과연 허세에 성공하여 최강자가 될 수 있을까?!",카카오페이지
67,링 오브 가디언,"월, 화, 수",소년만화,"자신을 지원해 주고 보호해 줄 부모도 없이 아득바득 아르바이트와 장학금으로 생계를 유지하고 있던 김우혁. 어느 날 우혁은 한 반지를 줍게 된다. 하지만 쓸데없는 것에 시간을 쏟을 여유가 없어 버리고 가려던 찰나... 앞으로 16시간 내로 지구에 생화확적 바이러스가 폭발해 좀비가 창궐하게 됩니다. 넘버 제로, 인류를 구원하십시오. 라는 반지의 허무맹랑한 말에 우혁의 인생은 완전히 뒤바뀌어버린다. 우혁은 과연 좀비들을 모두 물리치고 인류를 구할 수 있을까?",카카오페이지
68,왜란종결자,화,소년만화,"전쟁통에 어머니를 잃고 아버지를 찾아나선 은동, 알 수 없는 이유로 사라지기 시작한 혼들을 추적하는 저승사자 태을, 800년간 도를 닦은 호랑이 흑호, 우주 팔계를 통틀어 상대할 자 없는 환수 호유화. 조선이 건국된 지 200년, 후에 임진왜란으로 기록되는 기나긴 전란 속에서 왜란 종결자를 찾아 천기를 바로잡기 위해 분투하는 네 사람의 치열한 싸움이 시작된다.",카카오페이지
69,은빛마계왕,화,소년만화,"마킹 실수로 물수능을 망친 대한민국 고3 하유안. 그 앞에 미모의 외국인, 아니 마계인이 나타나 시간을 되돌려주겠다고 제안한다. 대신 마왕의 대역이 되라고 하는데 . 얼떨결에 마왕의 삶을 살게 된 유안은 과연 무사히 돌아갈 수 있을까? 34 그냥 내 마음대로 살아버릴까? 진짜가 돌아올 때까진 내가 진짜잖아! 34",카카오페이지
70,먼치킨 육아일기,"월, 화, 수",소년만화,"전직 킬러였던 민환. 그는 죽음의 문턱 앞에서 명계에 도달한다. 사랑하는 사람을 다시 만나기 위해 500년간 악착같이 수련한 그는, 명계에서 39 마존 39 이라는 타이틀을 달 정도로 강해졌다. 마침내, 원래 세계로 돌아갈 수 있다는 확신이 생겨 이를 실행한다. 그런데... 잠깐. 나한테 딸이 있다고? 나도 모르는 사이에 생긴 딸! 어쩌겠어? 행복할 수 있도록 잘 해줘야지! 먼치킨 아빠의 육아일기, 시작합니다!",카카오페이지
71,재앙급 사도와 12인의 신부 후보,화,소년만화,"금기 마법을 쓰는 39 사도 39 , 세상에 혼돈을 몰고 오기에 언급조차 꺼려지는 그 존재가 제국에 나타났다. 혼란 같은 거 몰고 올 일 없다. 평범하게 살고 싶은데 너무 강해서 자꾸 티가 날 뿐이다. 날 좀 내버려 둬, 난 그냥 반려를 찾으러 온 거라고!",카카오페이지
72,웽툰,"월, 화, 수, 목, 금",드라마만화,"스스로 조차도 이해할 수 없었던 당신의 바보짓. 바로 이 녀석, 웽 의 소행이였다는 사실을 알고 계신가요?",카카오페이지
73,고교최강,"월, 화, 수, 목, 금",액션무협만화,34 내기할까? 누구 뚝배기가 먼저 깨지는지?! 34 언제부턴가 각 지역 학교에서 이상한 게임이 유행하게 되는데 그 게임의 이름은 바로 베팅격투 그런데 이 게임 단순한 패싸움이 아니라 배후가 있는 것 같다 !,카카오페이지
74,주재삼계: 절세 강자 환생기,화,액션무협만화,"결혼 전날 밤, 사랑하는 여인에게 죽임을 당한 무제 조원룡은 혼백이 그와 같은 이름을 가진 호원후의 셋째 아들의 몸으로 들어가게 된다. 후작의 셋째 아들임에도 불구하고 하인들의 푸대접은 물론이고 이복 형의 괴롭힘을 늘 받아오던 소문난 후작부의 약골 조원룡, 그러나 그가 눈을 뜨면서 모든 것이 달라졌다. 15살이 되도록 각성하지 않아 약골이라고 놀림 받던 그가 신맥이 각성하면서 일약 제국의 촉망을 받는 천재로 변한 것이다. 무제 조원룡은 약골 조원룡의 몸으로 다시 한번 최강의 전설을 써내려간다.",카카오페이지
75,너와 사는 오늘,화,로맨스만화,34 연애하면 될 거 아냐!! 34 소꿉친구인 재혁을 짝사랑하던 도희. 그녀가 재혁과 멀어지기 위해 연애를 하기로 다짐한 그 순간 교내에서 소문난 잘생긴 또라이 원영과 마주친다! 계속되는 원영의 장난에 자신도 모르게 설레는 나날들.. 과연 도희는 파란만장한 캠퍼스에서 연애를 시작할 수 있을까??,카카오페이지
76,슬레이브 B,화,소년만화,"악신 39 세크네움 39 에 의해 평화가 깨져버린 세계. 인간과 엘프 사이에서 태어난 39 하프 엘프 39 종족인 39 니로 39 는, 갓난 아기일 때 부모를 잃고 인간 노예 부부에 의해 거두어진다. 노예는 사람 취급을 받지 못하는 세상에서 자라며 니로는 아버지와 어머니 모두 억울하게 잃고 어린 두 동생을 책임지는 가장의 역할까지 떠안게 된다. 지옥같은 노예 신분에서 벗어나 어린 두 동생을 지킬 수 있는 방법은 오직 하나. 노예 출신의 현 황제 39 뮤렌 39 이 졸업한 학교, 39 엑스카눔 39 을 졸업하는 것 뿐! 하지만 노예의 신분인 니로가 39 엑스카눔 39 에 입학하는 길은 보이질 않는데... 니로는 과연 절망에서 벗어나 39 엑스카눔 39 에 들어갈 수 있을까.",카카오페이지
77,못난이 공녀가 되었습니다,화,로판만화,"하필이면 못난이 공녀에 빙의했다. 자신을 경멸하는 가족들의 관심을 받기 위해 여기저기 패악을 부려, 그 결과 사람들의 무시와 비웃음을 한 몸에 받으며 39 못난이 공녀 39 로 불리던 실비아 아틀란테로. 죽기 위해 스스로 독을 마시고 생을 마감한 실비아의 몸에 내가 들어왔지만, 나는 그녀처럼 살고 싶지 않았다. 34 돈도 많고 몸도 건강한데, 다른 사람 신경 쓰며 살 필요가 뭐가 있어? 내 인생, 내 맘대로 살다 가면 그만이지! 34 그렇게 내 살 길 묵묵히 찾아갔을 뿐인데... 다들 갑자기 왜 이러는 거야? 실비아의 기억과는 너무 다르잖아? 난 조용히 살고 싶은데?! 34 그래도 넌 내 동생이고, 아틀란테의 일원이야. 34",카카오페이지
78,무인이곽,화,액션무협만화,"평범한 무인이었던 이곽, 신마련의 관일현에게 무참히 폭행을 당하게 되고, 사지를 쓸 수 없게 된다. 모든 것을 잃었다고 생각했을때 유일한 희망이었던 유가술, 지푸라기라도 잡는 심정으로 유가술을 익히게 되고 유가술 덕분에 이곽은 몸을 회복하게 된다. 그리고 이곽은 두번 다시 과거처럼 평범한 무인이 아닌 진짜 무인이 되고자 한다.",카카오페이지
79,식욕,화,소년만화,"다리 한쪽이 불편한 왕따 소년 도훈은 우연히 같은 반 친구인 민아지가 사람의 육체에너지를 흡수하는 모습을 보게 된다. 그리고 민아지는 그런 도훈이 100년에 한번 나올까 말까하는 엄청난 육체에너지의 소유자 맛있는 인간 인 걸 알게 된다. 39 맛있는 인간 39 의 에너지를 흡수해 자신버리고 엄마를 죽인 아버지에게 복수를 하고 싶은 아지. 계속된 괴롭힘에 살아갈 희망도 의지도 없는 도훈. 39 맛있는 인간 39 이 20살이 되어야 그제서야 완전한 에너지를 갖게 되기 때문에 민아지는 도훈을 20살이 될 때까지 사육 ? 하기로 하고, 도훈도 20살이 되면 아지에게 흡수당하기로 결심한다. 아지는 39 맛있는 인간 39 도훈을 흡수하고, 복수를 성공할 수 있을 것인가!",카카오페이지
80,검역창궁,"화, 금",액션무협만화,"현천의 아버지는 명문세가의 장남이다. 그러나 사리사욕에 눈이 먼 동생의 음모와 배신으로 집안에서 쫓겨난 것은 물론 자객의 습격을 받아 목숨까지 위협 받는데... 그날부터 부모님을 위해 삼촌을 향한 복수를 다짐한 현천, 본격적으로 검도의 길에 들어서는데 실력은 생각만큼 늘지 않는다. 그러던 어느 날, 우연한 기회에 마주한 검영 으로 인해 실력이 증폭되는데... 순진했던 소년에서 최강 검신 이 되기까지, 소년의 끝없는 모험이 시작된다!!",카카오페이지
81,니니툰즈,"월, 화, 수, 목, 금",드라마만화,"베일에 쌓인 스노우타운. 지금까지 숨겨왔던 니니즈의 수줍은 귀여움이 공개된다. 코미디, 드라마, 우당탕탕 액션, 병맛까지! 다섯개의 챕터로 찾아올 니니툰즈! 과연 다음 챕터의 주인공은 누구?! 까면 깔수록 매력적인 니니즈를 니니툰즈에서 만나보자!",카카오페이지
82,키다리 회장님,화,로맨스만화,"투자금융 조이선 회장 비서실의 가장 말단 비서인 가영은 든든한 빽이 되어줄 집안도 없고, 이름도 낯선 대학을 졸업해 동료에게 온갖 부당한 ?! 구박을 받지만 항상 당당하고 활기차게 행동한다. 가영이 하루를 버틸 수 있는 것은 자신에게 위기가 닥칠 때마다 얼굴도, 이름도 모르는 자신만의 키다리 아저씨 가 있기 때문이다. 그 어디에서도, 그 어떤 상황에서도 결코 기 죽지 않는 가영은 점차 비서실 선배의 대놓고 갈굼보다 차갑고 냉정한 젊은 회장이 자신에게 관심을 보이는 것이 꺼름칙하기만 한데 매월 격주 화요일 업데이트",카카오페이지
83,던전 마제스티,"화, 목",소년만화,"별볼일 없는 알바생 오주윤. 우연한 사건으로 죽을 뻔 하지만, 선량한 마음씨 덕분에 이세계에서 환생할 기회를 얻는다. 하지만 다시 얻은 몸은 영웅도, 마법사도 아닌 최하위 능력치 바닥, 39 벽돌굼벵이 39 !? 본격 예지력 하강 레벨업 판타지!",카카오페이지
84,전직 법사,"화, 수, 목, 금, 토",소년만화,"평범하기 짝이 없던 김범. 어느 날 눈을 떠보니 세상은 마법으로 가득 차 있다. 그럼에도 변하지 않는 건, 사람들의 무시와 가난에 허덕이는 자신... 이곳에선 수련을 통해 마법사가 되어야 한다는데... 김범은 과연 자신이 꿈꾸던 최고의 마법사로 거듭날 수 있을까?",카카오페이지
85,화우요 [BL],화,BL/GL만화,"캄신 , 레트로 의 조미현 작가 신작!! 중문 땅에서 세가 큰 나라는 해서와 옥연 그리고 벼래국이 있다. 그중 벼래국은 고대 신선이 세운 나라로 신선들이 내린 세 가지 보물이 벼래국에 있는 한 멸망하지 않는다고 한다. 실제로 벼래는 중문 땅의 절반을 다스리는 강국이기도 했지만 지금은 작고 힘없는 나라가 되었다. 해서국의 젊은 왕은 정복자가 되어 점차 강성해져 국경을 마주하고 벼래국을 압박하고 있었고 벼래국에서는 태자 반을 해서국의 볼모로 보낸다. 벼래국 태자 반이 해서국의 왕을 뵙습니다. 해서국 대전의 문에서 왕좌의 앞에 이르는 긴 회랑을 걷는 벼래국 태자 반을 보며 해서의 왕은 벼래의 땅을 얻는 것만큼이나 태자 반의 마음을 정복하고 싶은데 꽃과 비의 노래 화우요 매주 화요일 업데이트!!",카카오페이지
86,더 이상 사랑하지 않는다,화,로판만화,"가족에게도, 약혼자에게도 외면 받으며 살던 여주인공이 미련에서 벗어나 자신과 마찬가지로 사랑에 트라우마가 있는 남주인공과 결혼, 사랑함으로써 트라우마를 딛고 성장을 이룬다. 하녀의 딸로 태어나 부모의 사랑을 받지 못한 니베이아에게 비록 태중약혼의 상대이지만 발레르는 유일한 사랑이었다. 하지만 10년 동안 약혼자 발레르에게 냉대받으며 파혼을 종용당했던 니베이아는 그에게, 그에 대한 사랑에 지쳐 그를 떠나기로 결심하고 전략에 걸맞은 결혼 상대가 필요했던 인접국 빈프리트의 황제 아렌트에게 청혼한다. 가장 중요한 계약 조건은 39 사랑하지 않을 것 39 . 하지만 사랑처럼 뜻대로 되지 않는 것은 세상에 없는 법이어서, 아렌트는 상처받고 마음의 문을 닫은 니베이아에게 약속과 달리 사랑을 느끼고, 뒤늦게 니베이아에 대한 애정을 깨달은 발레르는 후회하며 그 사랑을 되찾고 싶어한다. 때를 놓친 사랑의 쓸쓸함과 다시 시작하는 사랑의 두근거림을 한꺼번에 보여주는 로맨틱한 이야기.",카카오페이지
87,"나오세요, 로미오",화,드라마만화,장르 일상 미스터리 5년 전 한 사고를 계기로 세상에 혐오감을 품은 채 다락방에 처박힌 소년 로미오 몬터규. 세간에는 중병으로 거동을 못 하는 신세라 알려졌지만 실제로는 다락방에서 나름 행복하고 알찬 은둔형 외톨이 생활을 영위하는 중이다. 진실을 아는 건 사촌 벤볼리오와 하우스키퍼 미리암 뿐. 하지만 그의 평화는 저택에 쳐들어온 미리암의 동생 아브람으로 인해 깨지기 시작한다. 34 당신이 자기 발로 이 방을 나오게 만들어 줄게! 34 34 그런 약속 필요 없어! 34 다락방의 평화를 지켜내겠다는 집념 하나로 아브람이 몰고 오는 각종 사건 사고를 해결하기 시작한 로미오. 자의 반 타의 반으로 안락의자 탐정의 면모를 갖춰가는 그의 앞에 예상치 못한 적대자가 모습을 드러내는데...,카카오페이지
88,스마트폰 중독자,화,로맨스만화,스마트폰 중독자인 주다무의 10년 쓴 핸드폰이 사람으로 변했다?!,카카오페이지
89,몬스터헌터,화,소년만화,"먼 미래, 알 수 없는 이유로 지구는 멸망한다. 그런 지구에 난데없이 등장한 외계 종족의 몬스터들은 지구를 차지해 자신들의 지배 아래 두려고 한다. 이를 대적하기 위해 인간들이 모여 만든 인류 세력 코버넌트와 외계 종족, 두 세력은 지구를 두고 서로 치열한 다툼을 벌인다. 코버넌트에게 일명 버려진 자들이라고 불리는 인간들은 폐허의 땅이라는 곳에 모여 산다. 앞으로 10년 동안 벌어질 모든 일을 알고 있는 진무한을 선두로 폐허의 땅의 사람들이 코버넌트, 외계 종족에 대적하는 또 하나의 세력으로 성장한다. 제공 텐센트",카카오페이지
90,전신귀환,매일,액션무협만화,"최강의 무혼을 지녀 전신 이라 불리던 그, 도운은 믿었던 이들에게 배신당하고 백년 후로 환생하게 된다. 비록 백년 후의 자신은 폐물 취급을 받던 몸이 됐지만, 내가 누구인가! 전신이라 불리던 사나이의 통쾌한 복수극이 시작된다.",카카오페이지
91,루갈 (RUGAL),화,액션무협만화,"모든 것이 사라져버린 그때, 그에게 특별한 눈이 생겼다! 보복으로 눈을 잃은 경찰의 이야기. 드라마 루갈 의 원작 액션웹툰.",카카오페이지
92,달빛조각사,화,소년만화,"아르바이트를 전전하며 어렵게 살던 소년가장 이현, 그가 위드 가 되어 가상현실게임 로열 로드 안으로 뛰어든다. 그가 게임을 하는 이유는 단 하나, 그건 바로 돈을 버는 것이었다. 한테까지 아부하여 밥을 얻어먹고, 차라리 노가다는 쉬운 거라며 주야장천 수련에 몰두하여 능력치를 키우는 억척의 지존. 그런 그에게 게임 속 세상은 모조리 돈으로 연결되는 방법일 뿐. 그런데 정작 그런 그가 얻게 된 직업은 전혀 돈 안 될 것 같은 39 조각사 39 였다. 한국 게임판타지 소설의 신화 달빛조각사 공식웹툰화!",카카오페이지
93,우리집이거든요!,화,로맨스만화,"힘든 형편으로 모델의 꿈을 접고 어려서부터 온갖 알바를 해야만 했던 은우. 아버지 빚과 어머니의 병원비, 보증금을 들고 튄 언니까지.. 절망의 끝에서, 돌아가신 할아버지의 커다란 게스트하우스를 상속받게 된다. 희망과 행복이 뒤섞인 달짝지근한 상상을 만끽하며, 상속받으러 찾아간 게스트하우스. 뭔가 심상치 않다! 이게 게스트하우스야 동물원이야!? 강아지와 고양이, 정체를 알 수 없는 새 심지어 고라니까지! 각양각색 동물들을 피해 간신히 정글 같은 마당을 지나 입구로 들어간 은우는, 이곳에 뜻밖의 거주자들이 있다는 사실을 알게 된다. 문제는.. 딱 봐도 얘네들이 말귀를 알아먹고 호락호락 나가줄 정상인 같지는 않다는 것! 부자 여자들과 놀아나는 겉멋 한가득 뺀질하게 생긴 날라리. 화장을 진하게 해서 성별이 모호한 꼬마. 시대 지난 힙합 스타일에 눈 마주치면 바로 욕할 것 같은 여고생. 그리고... 정원 동물들의 주인으로 추정되는... 따듯한 미소를 지닌 남자. 은우는 자신들의 집이라고 우기는 정체불명의 점거인들을 내보내고 무사히 게스트하우스 썬시티를 상속받을 수 있을까?",카카오페이지
