,title,day,genre,story,platform
30,신마,"월, 수",액션무협만화,"39 신 과 마 를 한 몸에 지닌 공전절후의 풍운아가 벌이는 기상천외한 전쟁! 39 전 무림을 상대로 한 전쟁에서 결국 목이 잘려 죽는 마교 교주 청풍. 심복 심연도주가 치밀하게 준비한 환생 프로젝트로 다시 살아난 그는 몸무게 300근, 걷기는 커녕 제대로 앉아있기도 힘든 희대의 비만에 무공은 일초반식도 모르는 하북팽가 의 뚱보 공자로 다시 환생한다. 좋아. 일단 하북팽가부터 접수해주지. 그리고 기다려. 정파, 사파, 흑도, 녹림, 마교. 날 죽이기 위해 한칼이라도 거든 놈들은 하나씩 모조리 손 봐주지 ! 전 무림이 합동하여 간신히 죽인 희대의 풍운아가 다시 살아나 대전쟁을 예고한다!",카카오페이지
31,프리실라의 결혼 의뢰,수,로판만화,"프리실라 모티아는 용병단에서 마법사로 일하고 있지만, 한때 영지를 가진 백작가의 외동딸이었다. 아버지가 돌아가시고, 계모가 사치품으로 재산을 모두 탕진해 10살 연상의 이혼남에게 팔아먹기 전까진 . 용병일을 하다 닥친 사고로 프리실라는 죽기 직전 드래곤 하트 를 손에 넣는다. 잃어버린 15년을 되찾을 기회! 그녀는 큰 모험을 시도하기로 결심한다. 돌아왔구나! 하지만, 돌아온 프리실라를 기다리고 있는 건 엄청난 빚과 그녀와의 결혼으로 영지와 작위를 빼앗을 궁리를 하는 이혼남. 프리실라는 복수를 위해 전장의 검은 사신 키안 루스틴을 찾아간다. 당신에게 의뢰를 하고 싶어요. 무슨 의뢰죠? 암살의뢰인가요? 키안 루스틴! 제 남편이 되어주세요. 과연, 프리실라는 의뢰를 허락받고 영지도 사랑도 쟁취할 수 있을까? 임서림 작가님의 프리실라의 결혼의뢰 웹툰화! 프리실라의 복수과 심장 쫄깃한 로맨스를 기대해주세요!",카카오페이지
32,웨딩드레스를 벗기는 방법,수,로맨스만화,"결혼식은 하루지만 결혼은 삶이다. 평소의 신념을 들며 아이힐 대표의 스카우팅을 거절한 재벌 전문가 웨딩플래너 이지수. 끝까지 그렇게 돌아섰으면 멋있었을 텐데... 갑자기 떠안은 5억의 빚 때문에 술에 취해 그 남자와 하룻밤을 보내버렸다. 게다가 키스를 내가 먼저 하셨네요? 어젠 제가 큰 실수를 한 것 같습니다. 제가 왜 이지수 씨를 스카우팅 했는지 압니까? 의연함과 책임감이 멋있었습니다. 이지수 씨, 이렇게 책임감 없는 사람이었습니까? 이 남자, 32년 만에 처음 우린 명차 라며 자길 책임지란다. 아니 난 직원이고, 대표님이 대표님이잖아?!! 다이아몬드 티아라 빚과 함께 떠맡아 버린 회사 대표님. 그런데 이 모든 게 그의 계략이었다?! 사람이건 음식이건 한 번 꽂힌 건 물러섬 없는 그가 보여주는 비즈니스 인수합방 ? 로맨스, 웨딩드레스를 벗기는 방법",카카오페이지
33,백련성신,"월, 수, 금",액션무협만화,"백만 번의 단련을 통해 신의 경지에 오르다! 집안의 몰락으로 하루아침에 노비가 된 나정이는 매일같이 비참한 나날들을 보낸다. 설상가상, 그의 여동생마저 옥에 갇히자 더욱 절망에 빠지는데 그러던 중, 그는 아버지가 자신에게 유물로 남겨준 오래된 서책에서 거대한 힘을 흡수하여 병기가 돼 버리고, 인간과 요족 그리고 마족의 공법을 익히며 악당들과 끊임없이 싸워 나가 운명을 개척하게 된다. 과연, 이 거대하고 신비로운 힘의 정체는 무엇일까? 그리고 그는 과연 여동생을 구할 수 있을 것인가?",카카오페이지
34,황녀의 생존법칙,"수, 금, 일",로판만화,"신선들이 사는 선경 . 모든 수선자들이 수련에 매진할 때, 홀로 인간을 위해 악당과 싸우는 정의의 수선자 능소파 선녀 청아. 신선이 되는 것보다 사랑을 선택한 그녀는 자신이 그토록 사랑했던 사부와 결혼을 하는 꿈을 이루게 되었는데... 하지만 혼인을 올린 뒤, 곧바로 남편에게 금단 을 빼앗기고 죽임을 당한다. 그리고 그녀는 아레스 제국의 황녀로 환생하게 되는데... 태어나자 마자 39 버림 받은 황녀 39 , 붉은 색 눈을 가진 39 불길한 아이 39 , 저주 받은 쌍둥이에게 영혼을 바쳐야 하는 39 제물 39 ... 34 왜 나는 이렇게 재수가 없는 거야 ? 34 과연 사야는 비운의 황녀로서 새로운 세계에서 잘 살아갈 수 있을까...?",카카오페이지
35,아빠만 찾으려 했는데,수,로판만화,"로판 맛집 블루밍부케 작가의 39 우리 집에 왜 왔니 39 가 옹뇨 작가의 그림과 만나 웹툰으로 재탄생 했다! 아빠는 없었지만 그런 건 상관없이 엄마와 행복하게 살던 루이제. 그러던 어느 날 엄마의 죽음으로 행복했던 삶이 끝난다. 자신의 후견인을 자처하던 숙부 벤자민은 엄마에 이어 조카인 자신까지 탐내던 쓰레기 중에 쓰레기였고, 숙부의 손안에 있는 작은 루이제가 할 수 있었던 유일한 반항은 자결하는 것뿐. 그런데 무슨 이유인지 루이제는 엄마가 죽던 해로 회귀했다. 엄마를 다시 만난 기쁨도 잠시, 반복되는 죽음을 막을 순 없었기에 결국 이번 생에서의 내 삶을 바꿀 유일한 단서인 39 아빠가 살아있다. 39 라는 엄마의 말을 떠올리며 아빠를 찾기 위해 떠난다. 벤자민을 피해 도망쳐 겨우겨우 아빠의 집에 도착했으나 아빠만 있는 게 아니었다 ?",카카오페이지
36,이별을 희망합니다,수,로판만화,"빚쟁이들에게 쫓기다 사고로 죽어 요정의 화원 속으로 빙의했다. 그런데 왜 하필, 악녀에게 빙의한 거야! 희대의 팜므 파탈이자 악명 높은 악녀, 아이네 르 포레그린. 여주에게 악행을 부리며 괴롭히고, 아름다운 남자들을 수집하는 괴상한 취미까지 있다. 하지만 그녀는 결국 자신이 수집한 남주들에게 살해당하는데 . 안 돼, 이렇게 죽을 순 없어! 좋아! 오늘부터 내 목표는 이별 이다. 내 목숨을 위협하는 위험 요소는 단 하나도 남기지 않고 안전하게 이별하는 것! 내가 오늘 공작저를 찾은 이유는 그대와 파혼을 하기 위해서가 아니라. . 파혼을 하지 않겠다는 의사를 전하기 위해서야. 그런데 이 남자 왜 이러지? 여주와 사랑에 빠져야 할 대공이 파혼을 거부한다. 그뿐 아니라 속을 알 수 없는 암살 길드장 제이와, 모성애를 불러 일으키는 울프족 시온도 떨어뜨리려 할수록 더 달라붙는데 . 그녀는 과연 세 명의 남자와 이별하고 목숨을 지켜낼 수 있을까?! 윤여음 작가님의 이별을 희망합니다 본격 웹툰화! 세남자에게 사랑을 한 몸에 받는 아이네의 두근두근 이별같은 사랑이야기를 웹툰으로 만나 보세요!",카카오페이지
37,쇼윈도의 품격,수,로맨스만화,"태하물산 디자인센터에서 근무 중인 배서아는 8년을 함께 살던 룸메이트 민지현이 유학을 떠나고 함께 살던 집에 혼자 남는다. 그러던 어느 날, 그 집의 원주인이자 지현의 오빠인 더럽게 잘생긴 악마 같은 민승현이 외국에서 돌아오고, 그에 의해 집에서 쫓겨날 위기에 처한다. 이러한 위기 속에 정신없이 출근한 회사에서마저 민승현이 새로운 본부장으로 부임하며 창창하던 서아의 앞날은 암운을 드리운다. 한편, 민승현은 계속 자신과 엮이는 배서아가 신경 쓰인다. 게다가 입맛이 까다로운 편인 승현은 우연히 먹게 된 서아의 음식에 반하고, 결국 쫓아내야 할 서아에게 방 한 칸까지 내어주고 마는데 .",카카오페이지
38,말하지 말까,수,로맨스만화,첫사랑에게선 라일락과 만다린의 달콤 쌉쌀한 향기가 났다. 첫사랑의 향기를 다시 찾고 싶은 한 마리 39 와 향기 나는 남자 길 은수 39 가 서로 필요로 하는 이야기.,카카오페이지
39,태양의 주인,수,로맨스만화,바얀은 담담히 말했다. 폐하를 갖고 싶어요. .뭘 갖고 싶다고? 단은 웃는 모습 그대로 굳었다. 치유력을 가진 시요족. 치유력을 갖지 못하여 마을에서 천대 받으며 살아가던 바얀과 신의 형벌을 받아 끊임없이 지독한 갈증에 시달리는 단. 그들의 운명적 사랑 이야기,카카오페이지
40,마황의 귀환,"월, 수, 금",액션무협만화,"팔황 중 제1인으로 성계를 주름잡던 마황 사마영은 믿어왔던 제자의 배신과 나머지 7황의 계략으로 나락으로 떨어지고 만다. 눈을 뜬 사마영은 자신과 같은 이름인 귀운산장 하인 황영의 몸에 들어왔다는 사실을 깨닫고 이 몸으로 다시 수련하여 칠황과 배신한 제자에 대한 복수를 다짐한다. 하지만 그런 그의 발목을 잡은 건 다름아닌 황영의 심마, 귀운산장 아가씨 단운혜였다. 심마를 다스리기 위해 어쩔 수 없이 단운혜 곁에 머문 사마영, 단운혜를 도와 귀운산장을 재건하여 심마를 정리하면 바로 떠날 작정이었지만 일개 하인인 자신을 아끼고 믿는 단운혜 남매에게 자기도 모르게 점차 마음을 열게 되는데",카카오페이지
41,성무신결,"수, 토",액션무협만화,"상냥하고 귀여운 타입의 천재소녀, 자유분방 군주, 신비한 요괴족 미녀, 그리고 전설로만 전해져 오던 지고의 무력을 지닌 여무신. 완전히 다른 무림을 배경으로 한 전설의 탄생을 그린 이야기",카카오페이지
42,탐식의 재림,수,소년만화,"굴라 의 아들이 돌아왔다. 도박에 미쳐 살았다. 가족과 등을 지고, 여자 친구도 배신했다. 하루하루 허송세월로 보냈다. 쓰레기 같은 인생이었다. 현실이 말했다. 넌 뭘 해도 안 되는 놈이라고. 비참한 현실을 바꾸려 비현실을 선택했다. 하지만 거기서도 마찬가지. 고생 끝에 낙이 오나 싶었지만, 커다란 세력 앞에 허무하게 무릎 꿇었다. 공든 탑이 물거품이 되어버렸다. 한 번쯤은 진정한 자신을 알고 싶었다. 가까이 오너라, 나의 아이여. 이번에는 참지 않았다.",카카오페이지
43,피폐물 주인공의 부인이 되었습니다,수,로판만화,"앙자크 왕국의 버려진 공주로 외롭게 살아가던 나는 어느 날 벼락같이 찾아온 꿈을 통해 이곳이 피폐물 소설 속이라는 것을 알게 됐다. 여주인공은 내 이복여동생, 남주인공은 잔혹하기로 소문 난 황자.그리고 나는 극 시작도 전에 죽는 엑스트라. 하르벤키아 제국의 평화 협정을 위한 희생 양으로 팔려간 나는그렇게 속수무책으로 죽음을 앞두고 있었다. 하르벤키아에 미혼인 황족은 나 하나라서. 설마 마음에 안 드나? 그런데 갑자기 남주인공이 내게 결혼을 하잔다. 당신의 첫사랑, 첫 키스, 첫 잠자리는 모두 여주인공의 것인데과연 내가 당신을 욕심내도 되는 걸까? 살아남고자 소설의 내용을 바꾸려 하는 알렉시아. 그녀를 붙잡아 두고 싶은 테르뷔온. 정체를 알 수 없는 여주인공, 오필리어. 원작의 이야기는 이제 완전히 다르게 흘러가기 시작했다. 서로에게 서로가 유일한 알렉시아와 테르뷔온의 꿈과 현실을 넘나드는 로맨스판타지!",카카오페이지
44,영주님의 코인이 줄지 않음?!,수,소년만화,"??? 자 힘을 냅시다. 저희 다 같이 영차 해보죠 ??? 영 ??? 차 ??? 영 ??? 영차고 나발이고 저희 다 그 놈한테 된거 같습니다만. 다차원을 넘나드는 코인 시장, 차원거래계를 다 뒤집어놓으신 신예가 나타났다! 모든 거래자의 공공의 적, 에른 스틸가드. 사실 그는 차원거래로 모든 재산을 잃고 암살자에게 비참한 죽음을 당한 후, 과거로 회귀한 상태. 34 이제 호구였던 과거의 나는 없다! 34 에른은 전생의 모든 기억을 가지고 중고로운 차원나라 아니, 평화로운 차원나라에 폭풍을 몰고 오기 시작하는데 ?",카카오페이지
45,프린세스,"수, 금",로판만화,"3대에 걸친 대서사시. 라미라,아나토리아,스가르드 3국의 이야기. 1년 내내 온화한 기후와 풍족한 자원을 가졌지만 약소국이기에, 언제나 정치적으로 중립을 지켜야 하는 라미라. 라미라의 왕자인 비욘, 그가 사랑하고 있는 상대인 유모의 딸 비이, 그리고 바이다 가문의 장남이자 왕자의 호위무사 레오, 총리의 딸로 왕자인 비욘과 약혼자인 에스힐드. 필연처럼 만나고, 운명처럼 헤어짐을 반복하는 그들의 이야기가 3대에 걸쳐 펼쳐진다.",카카오페이지
46,니니툰즈,"월, 화, 수, 목, 금",드라마만화,"베일에 쌓인 스노우타운. 지금까지 숨겨왔던 니니즈의 수줍은 귀여움이 공개된다. 코미디, 드라마, 우당탕탕 액션, 병맛까지! 다섯개의 챕터로 찾아올 니니툰즈! 과연 다음 챕터의 주인공은 누구?! 까면 깔수록 매력적인 니니즈를 니니툰즈에서 만나보자!",카카오페이지
47,두 얼굴의 황녀,수,로판만화,"여섯 번의 약혼, 여섯 번의 파혼. 약혼자들이 늘 시녀와 바람이 나서, 유약하고 아둔하기로 소문난 황녀, 아폴로니아. 그러나 그녀에겐 숨겨진 또 하나의 얼굴이 있는데 그녀의 목표는 바로 황위 찬탈! 기다려요 아버지, 딸이 가고 있어요. 빼앗긴 내 것을 되찾으러 류주연,토리 동아,지티이엔티",카카오페이지
48,전직 법사,"화, 수, 목, 금, 토",소년만화,"평범하기 짝이 없던 김범. 어느 날 눈을 떠보니 세상은 마법으로 가득 차 있다. 그럼에도 변하지 않는 건, 사람들의 무시와 가난에 허덕이는 자신... 이곳에선 수련을 통해 마법사가 되어야 한다는데... 김범은 과연 자신이 꿈꾸던 최고의 마법사로 거듭날 수 있을까?",카카오페이지
49,뇌신전생,수,액션무협만화,무림을 파멸로 몰아넣던 지옥혈마를 쓰러트린 영웅이었으나 영웅을 원치 않던 칠대세가들의 배신으로 죽음을 당한 주인공. 그러나 아홉 번의 삶을 가능하게 하는 구전환생주의 공능으로 백가검문의 애물단지였던 백무군으로 환생하게 된다. 전생으로부터 흘러간 시간은 고작 30년! 34 그렇다면 아직 그 원수 놈들이 살아 있으렸다? 34 복수 그리고 아직 못다한 인연을 마무리 짓기 위해 그의 마지막 무림행이 시작된다!,카카오페이지
50,봄의 에스프레소,수,로맨스만화,"9년이나 운영하던 카페 봄 을 닫고 구직에 나선 봄솔. 잘생기고 실력 좋지만 까칠한 세계적인 바리스타 제이크 케이 아래에서 일하게 된다. 그런데 어딘가 그의 모습이 낯익은데? 봄솔의 첫 회사생활. 과연 순탄하게 지낼 수 있을까? . . . 이제 기억할 때도 됐지 않아요? 카페 봄, 단골, 고등학생.",카카오페이지
51,관계지침,수,BL/GL만화,"호기심 그게 문제였을까? 아니면 그날의 키스가 문제였을까? 알 수 없는 네 마음, 네가 모르겠다면 내가 바로 세워 줄게. 속을 알 수 없는 원인 제공자 명인과 속이 훤히 보이는 결론 맺음자 지원의 관계 바로 읽기, 관계지침",카카오페이지
52,애월의 꿈,수,드라마만화,"귀걸이의 요력을 빌려 강한 힘을 얻는 대신 그 부작용으로 감정을 억제당하는 요괴 39 묘족 39 . 수백 년 전 멸족의 위기 속에서 살아남은 39 애월 39 과 39 판화 39 두 묘족은, 대륙 서쪽 월 마을 당주 도환의 호위무사역을 맡아 조용히 살아가고 있다. 그런 어느 날, 요괴신의 대리자 39 주노 39 가 지상에 강림해 묘족들에게 39 시련 39 을 선고한다. 수수께끼 같은 시련의 과제를 풀지 못하면 이 둘마저 소멸되어 묘족이 지상에서 사라질 위기 ! 애월과 판화는 이 위기를 극복할 수 있을까? 그리고 시련은 어째서 묘족을 찾아왔을까?",카카오페이지
53,나는 될놈이다,수,소년만화,"모든 걸 완벽하게 소화하며 잘하기에 주인공은 어디서든 될 수 밖에 없는 인재, 그렇기 때문에 게임 안에서 아무도 하지 않는 기행을 하며 정점을 노린다. 될 놈은 되게 되어있다! 엄청난 행운으로 불가능한 퀘스트도 주인공의 행운에는 속수무책. 행운으로 게임을 정복한다!",카카오페이지
54,99만 전생이 날 도와줘,수,소년만화,"흔하디흔한 급 헌터 강현준, 그의 존재를 비웃기라도 하듯 신은 그에게 일말의 재능도 주지 않았다. 그는 언제나 기도했다. 34 모든 걸 바꿀 힘을 달라고 34 34 아니, 재능 내놔 신 자식아!!! 34 그의 부름에 누군가, 아니 모두가 응답했다. 카르타고의 정의로운 방패가 당신을 수호합니다. 당신은 혼자가 아닙니다. 최후의 검성, 시든밀러가 당신의 용맹함에 감탄하며 당신을 주시합니다. 배후의 그림자, 하사신이 당신의 사악한 계략에 감탄하여 찬사를 보냅니다. 지키지 못한 자, 단치히의 의지가 34 그만! 도대체 몇 명이나 있는 거야!! 34 34 99만. 34 99만 전생을 깨달은 급 흙수저 헌터 강현준이, 전생 수저 물고 지금 출발합니다!",카카오페이지
55,정령사: 나타르 전기,수,소년만화,"34 모든 세계관을 창조하고 생명을 불어넣은 조물주와 그 피조물의 대결 34 인기절정의 만화가가 의문의 전화 한 통을 받고 쓰러진다. 정신을 차려보니 자신이 그린 만화 정령사 나타르 전기 속 조연, 레오가 되어 있는 것이 아닌가?! 당황도 잠시 만화의 모든 설정과 스토리 전개를 알고 있는 레오는 현실세계로 돌아갈 수 있는 방법을 찾아 모험을 시작한다. 하지만 스토리상의 모든 사건은 주연인 루이가 아닌 자신을 둘러싸고 벌어지고 이 과정에서 스토리는 바뀌어도 등장인물의 운명은 바뀌지 않는다는 것을 깨닫는다. 그런데 잠깐? 레오의 운명은 주인공 루이와의 최후의 전투에서 그의 검 아래... 죽는 거잖아? 야생의 정령과 그를 다루는 정령사들의 섬 나타르에서 대머리 조연 레오와 하늘을 나는 고양이 빅토르의 새로운 전설이 시작된다. 매주 화, 금 연재 정령사 시리즈 소르골 전기 천년전쟁 이 새롭게 연재되고 있습니다",카카오페이지
56,전신귀환,매일,액션무협만화,"최강의 무혼을 지녀 전신 이라 불리던 그, 도운은 믿었던 이들에게 배신당하고 백년 후로 환생하게 된다. 비록 백년 후의 자신은 폐물 취급을 받던 몸이 됐지만, 내가 누구인가! 전신이라 불리던 사나이의 통쾌한 복수극이 시작된다.",카카오페이지
57,무림제왕의 은퇴생활,수,액션무협만화,"맹주같은 거, 너나 해! 나산파 맹주 자리를 계승받아야 했던 그는 은퇴하기로 결심한다! 무림 생활만 하던 그는 과연 앞으로 어떻게 살아갈 건가?",카카오페이지
58,폭군 남편이 달라졌어요,수,로판만화,"가문에 의해 억지로 폭군 대공과 결혼하게 된 이드리스. 공작가의 사생아였기에 가족의 사랑도 받지 못 했던 그녀는 폭군 대공 칼리드와의 불안한 결혼 생활을 이어간다. 그러던 어느 날, 자객에 의해 급소를 찔린 이드리스는 다시 보자는 영문모를 칼리드의 말과 함께 숨을 거둔다. 정신 차리니 결혼식 당일로 돌아온 이드리스. 그런데 한 번도 웃어주지 않았던 칼리드가 온갖 달콤한 말을 건네오며 그녀를 위해 뭐든 하겠다고 웃어주는데... 갑자기 우리 폭군 남편이... 달라졌어요!",카카오페이지
59,킬러지만 공주로 살아볼까 해,수,로판만화,"전문 킬러였던 리에나는 낯선 세계에서 공주로 빙의해 깨어난다. 빙의를 눈치챈 약혼자는 한가지 계약을 통해 원래 세계로 돌아가게 해주겠다고 하지만, 계약내용이 한없이 이상하다. 게다가 소꿉친구인 소년백작 아르젠은 상냥한 눈빛으로 그녀를 이곳에 남고 싶게 만든다. 하지만 흔들린 것도 잠시, 자신을 소환한 자들의 암살 공격이 이어진다. 적인지 아군인지 모호한 두 남자의 미묘한 도움을 받으며 싸워나가던 리에나는 결국 소환의 비밀을 알아내는데...",카카오페이지
60,8만 년 만에 회귀하다,"수, 일",액션무협만화,희대의 강자 성진대제는 아내 홍진선녀의 음해로 영혼의 상태로 우주에서 8만 년 동안 떠돌아다니게 된다. 그러다 8만 년 만에 다시 지구로 돌아가 적당한 육체를 찾아 빙의하여 홍진선녀에게 복수하기로 한다. 하지만 바람 때문에 의도치 않게 약골로 소문난 양진의 몸 안으로 들어가게 되는데 자신의 제자의 제자의 제자들이 이미 대성하여 천하에 이름을 떨친 시대에서 양진은 0부터 수련하여야 한다. 그런 그에게 이미 천하를 움켜쥔 그의 아내 홍진선녀로의 복수의 길은 아득하기만 하다. 과연 그는 복수에 성공할 수 있을 것인가...,카카오페이지
61,1년차 만렙 매니저,수,드라마만화,"업계 1위 탑엔터테이먼트의 부사장, 탑여배우 주영인을 아내로 맞은 정윤호 누가 봐도 성공한 삶이지만, 가슴 한편엔 언제나 공허함이 남아있었다. 그때, 다른 선택을 했더라면 내 인생은 달라졌을까? 10년 전 그날, 소중한 미소를 잃었다. 그리고, 지금은 위암 말기 시한부 선고로 죽음 앞 둔 순간! 부르르르 휴대폰 진동 알람이 울렸다. 아 뭐야, 죽어도 일해야 할 팔자인가?! 그런데 잠깐, 이상하다. 1년 차 풋내기 시절로 회귀해 버렸다! 거칠 것 없는 39 1년 차 만렙 매니저 39 의 삶은, 이제부터 시작이다. 현대 판타지 화제작 현신작가님의 1년 차 만렙 매니저 본격 웹툰화!! 1년 차 풋내기 시절로 회귀한 정윤호의 탄산수 맛 2회 차 인생 이야기를 웹툰으로 만나보세요!",카카오페이지
62,우리 삼촌은 월드스타,수,드라마만화,"조카와 어머니를 책임져야만 했기에, 어린시절 꿈이었던 가수를 포기해야만 했던 청년가장 우진. 당신의 꿈을 이뤄 드리겠습니다. 수락하시겠습니까? 어느 날부터 스팸문자처럼 날아 온 드림 프로그램 . 그렇게 하늘에서 떨어진 별똥별을 삼키게 되고, 특별한 인공지능의 보조 아래 꿈을 이루어주는 드림 프로젝트가 시작된다. 흙수저에서 세계적인 스타가 되기까지, 어머니의 아들이자, 한 소녀의 삼촌인 우진의 최고의 엔터테인먼트가 되기 위한 화려한 인생이 시작 된다.",카카오페이지
63,거부할 수 없는 운명,수,로맨스만화,"쌍생아로 태어나 병약한 오라비를 위해 자신을 감추고 살아온 자하국의 공주, 자설란. 아버지인 왕 혜조의 일방적인 부마 간택이 달갑지 않으면서도, 이를 자신의 거짓된 삶으로부터 벗어날 기회로 삼는다. 그런데 순탄할 것만 같았던 혼인은 유일한 부마 후보 최지환의 거부로 난관에 부딪치고, 급기야 최지환은 자신의 비밀을 드러내고 만다. 저는 저주받은 괴물입니다. 부디 이 혼사를 물러주십시오. 자설란은 어차피 자신들에게 다른 선택지는 없다며 도리어 최지환에게 서둘러 혼사를 진행하리라 단언한다. 하지만, 그들에겐 저주보다 더 참혹한 진실이 기다리고 있었는데 저주에 사로잡힌 불우한 영혼 최지환, 저주보다 더한 족쇄에서 살아남은 꽃 자설란. 기적이라는 이름의 거부할 수 없는 그들의 운명은 어디로 향할 것인가? 제작 메이드 인 코리아",카카오페이지
64,좋지 아니한가 [개정판],수,BL/GL만화,"우리, 앞으로 어떻게 되는 거야? 다정공 순진수 청춘 코믹 ! 우연히 목격한 십년지기 소꿉친구와 낯선 남자의 키스! 그런데 소꿉친구의 첫사랑이, 나라고? 걸핏하면 여자친구에게 차이는 정효빈과, 언제나 곁에서 효빈을 위로해주던 십년지기 친구 우기찬. 그러나, 변함없이 순수할 줄 알았던 친구 우기찬이 남자와 키스하는 모습을 보게 되면서 두 사람의 관계는 180도 바뀌게 되는데?! 우기찬, 넌 대체 누구냐 ! 소꿉친구가 게이라는 사실을 숨겨왔다는 배신감과 묘한 질투심 ? 에 휩싸이는 효빈. 그러던 중, 기찬의 첫사랑이 바로 자신이었다는 사실을 알게 된 효빈은 기찬에게 뜻밖의 제안을 하는데! 좋지 아니한가 어썸 학산문화사 매주 수요일 업데이트",카카오페이지
65,다정다감,"월, 화, 수, 목, 금",로맨스만화,"언젠가 네가 나를 이해하리라 믿어. 그때부터 우리는 친구가 되는 거야. 평범한 외모에 특별히 잘난 구석 없는, 다정다감한 성격의 주인공 배이지는 위로 오빠가 세 명이나 있지만 딱히 막내딸이라고 예쁨도 받지 못한 채 부엌데기 신세로 지낸다. 이지는 고등학생이 되면서 같은 중학교 출신이었던 도경과 친구가 되고, 초등학교 때 첫사랑이었던 한결이와 다시 재회하게 된다. 그러던 어느 날 까칠한 꽃미모의 신새륜과 엮이면서 이지의 학교생활은 위기를 맞이하는데 시간이 지나도 빛나는 보석 같은 순정 만화 다정다감 , 그때의 감동을 새롭게 선사하다 다정다감 박은아 학산문화사",카카오페이지
66,달콤살벌한 약혼자,"수, 금",로맨스만화,군벌의 젊은 사령관과 눈처럼 하얗고 맑은 그녀가 만났다. 순수할 줄 만 알았던 그녀가 생각보다 쉬운 상대가 아닌듯한데 그와 그녀의 관계는 과연 어떤 방향으로,카카오페이지
67,이세계의 지존 플레이어,매일,액션무협만화,"뻔한 환빙물 클리셰, 그 이야기의 주인공은 나였다. 34 눈 한 번 깜빡했는데 차원이동을 한다고? 34 말그대로 눈 깜짝할 사이에 이세계로 와버린 도경은 시스템의 농간 ? 으로 민성상단의 장남, 민도경의 몸에 빙의하게 된다. 유저가 타인이 예상하지 못한 행동을 할 때마다 포인트를 얻습니다. 39 그러니까 뻘짓을 해서 포인트를 얻으면 강해질 수 있다는 거지? 39 좋았어, 내가 이세계의 지존 플레이어가 되어주마!",카카오페이지
68,신무천존,"수, 토",액션무협만화,천계의 9대 지존이었던 이 몸이 신통경에 오를 자질을 갖고 태어난 육체에 빙의했다! 그렇다면 온 우주를 호령할 지존이 되는 건 시간 문제. 34 이제 이 세상의 주인은 나다! 34,카카오페이지
69,도시정벌 11부,수,액션무협만화,매주 수요일 연재 불량 글로벌 기업과 악덕 국가들이 판을 치는 21세기. 그 판을 뒤엎고자 그가 돌아왔다 ! 인피니티 인더스트리의 창업자 백미르! 그가 주도하는 새로운 신기술들로 무장한 새로운 시대! 이제 그 시대의 중심은... 바로 우리들이다!,카카오페이지
70,신수제일검,수,액션무협만화,"점소이, 무림을 접수하다!! 제남 최고의 객잔 39 오월객잔 39 에서 점소이로 일하는 주인공 독고무성, 어느 날 자신이 짝사랑하는 소연 아가씨의 이상형이 39 신수제일검 39 이라는 소문을 듣게 된다. 무공을 배우기 위해서 무관에 등록해야 하지만, 그는 엄청난 39 짠돌이 39 !! 그렇게 돈을 아끼기 위해 혼자 무공 연마를 시작하는데, 사실 그는 무공을 익히기에 최적의 신체조건을 가진 39 천수무극지체 39 의 소유자였던 것!! 호흡법만 배워도 몸이 알아서 척척 기억하는 무공 천재! 실전 경험을 쌓기 위해 무관마다 찾아가 도발을 시전하고, 어쩌다 보니 39 도장 깨기 39 를 하게 되고, 39 파관소협 39 이라는 무림명까지 얻게 된다. 그는 과연 신수제일검이 되어 소연 아가씨의 사랑을 얻게 될까? 점소이 독고무성의 무림 접수기가 시작됩니다!!",카카오페이지
71,박한후의 매니저,수,BL/GL만화,"고아인 찬솔은 미친놈으로 소문나있고 자신과 같은 왕따인 아웃사이더 한후와 친해져 처음으로 또래친구를 사귀게 된다. 찬솔은 한후에게 계속 옆에 있겠다는 말을 하지만 모종의 사건으로 행방불명 되고, 한후는 약속을 지키지 않은 채 사라진 찬솔에게 깊은 분노를 느끼며 칼을 갈게 되는데....",카카오페이지
72,독보다 강한 꽃,"월, 수",로판만화,"특수요원의 캡틴인 영설은 잠에서 깨어나보니 고대복장을 하고 철창 안에 갇혀 있는 자신을 발견한다. 영설, 장공국 정원후 의 외동딸이었던 그녀는 8살 때, 부모님을 여의었고 홀로 다 쓰러져가는 정원후부를 가까스로 유지해왔다. 하지만 자신의 정혼자인 6황자는 그녀의 마음도 모른 채 그녀와 파혼하기 위해 온갖 수단을 써왔는데... 특수요원 영설은 다시 태어난 이곳 장공국에서 자신을 모함하고 해치려는 자들을 과연 어떤 방법으로 혼쭐 내줄 생각인 걸까? 그리고 그녀는 과연 정원후부를 어떻게 다시 일으켜 세울 것인가!",카카오페이지
73,성좌들이 나만 좋아해,수,소년만화,미스테리한 탑이 생겨나면서 세상이 멸망했다. 탑은 오로지 자신의 주위에만 빛을 내려 인간들의 유일한 터전이 되어 주었다. 이에 인간들은 탑의 정상에 모든 비밀이 있을거란 믿음으로 탑을 오르기 시작했다. 그 과정에서 인간을 초월한 성과를 이룬 자들은 탑의 정상에 별자리로 새겨지며 39 성좌 39 라는 칭호를 얻게 되었는데 회귀를 반복하던 백호민은 비밀스런 성좌들의 도움을 받으며 탑을 오르게 된다.,카카오페이지
