,title,day,genre,story,platform
35,검은머리 황녀님,금,로판만화,누구보다도 빠른 이혼을 꿈꾸는 황태자 부부의 동상동몽! 정략 결혼을 증오하고 있는 황태자 39 카류엘 39 과 황녀 39 유리시엔. 39 둘은 이혼이라는 동상동몽을 꾸게 된다. 설상가상 주위 사람들도 둘 사이를 갈라놓으려 온갖 계략을 꾸민다. 하지만 정작 두 사람은 갖가지 모험을 겪으며 처음 생각과는 달리 서로에게 끌리는데 . 사랑에 미숙한 황녀와 황태자는 처음 목적대로 이혼으로 향할까? 아니면 또 다른 결말을 맺게 될까?,카카오페이지
36,마존현세강림기,금,소년만화,첫 번째 삶. 불의의 사고로 가족과 두 다리를 잃고 스스로 목숨을 끊었다. 두 번째 삶. 중원에서 적천마존이라는 명성을 얻었지만 가장 신뢰하던 이에게 배신당해 죽게 됐다. 그리고 맞게 된 세 번째 삶. 다시 돌아온 현대에서 강진호 자신은 평범한 삶을 살 거라 다짐하지만... 평범한 인간으로 살기엔 이미 중원의 삶에 너무 익숙해져 버린 것 ! 39 난 평범하게 살고 싶었어. 하지만 먼저 날 건드린 건 너희들이다. 각오는 돼 있겠지? 39 다가오는 위기 속에서 강진호는 적천마존으로서의 충동을 떨쳐내고 무사히 39 평범한 삶 39 을 얻을 수 있을 것인가 ! 전설이라 불린 마교 교주의 21세기 현세 적응기 ! 마 존 현 세 강 림 기,카카오페이지
37,절대무신,금,액션무협만화,"은거고수 삼인방 비돈, 독안, 광두! 그들이 제자를 키우기 시작한다. 34 너는 왜 가장 기본인 이기어검조차 못하냐? 34 기본이나 다름없는 이기어검도 못해서 구박받는 제자 소연강! 소연강과 세사부의 전설이 시작된다! 적하 작가의 명작 무협 소설 절대무신 이 웹툰으로 돌아왔다!",카카오페이지
38,그 악녀에게는 폭군이 필요하다,금,로판만화,"누구보다 아끼던 사촌 동생 아리넬에게 독살 당한 후, 깨어나니 1년 전의 과거. 나를 파멸시킨 사촌동생과 그 가족들에게 복수하기 위해 폭군을 내 것으로 만들기로 결심한다. 왜 내게 입 맞췄지? 제 동생이 폐하를 사랑하거든요. 폭군과의 위험한 관계가 시작된다.",카카오페이지
39,프린세스,"수, 금",로판만화,"3대에 걸친 대서사시. 라미라,아나토리아,스가르드 3국의 이야기. 1년 내내 온화한 기후와 풍족한 자원을 가졌지만 약소국이기에, 언제나 정치적으로 중립을 지켜야 하는 라미라. 라미라의 왕자인 비욘, 그가 사랑하고 있는 상대인 유모의 딸 비이, 그리고 바이다 가문의 장남이자 왕자의 호위무사 레오, 총리의 딸로 왕자인 비욘과 약혼자인 에스힐드. 필연처럼 만나고, 운명처럼 헤어짐을 반복하는 그들의 이야기가 3대에 걸쳐 펼쳐진다.",카카오페이지
40,그녀가 악녀로 사는 이유,금,로판만화,소설 속 악녀인 여주에 빙의해 버렸다. 그것도 악녀가 회귀하기 전에. 어차피 원작도 알고 있겠다. 굳이 회귀한 후에 개과천선할 필요 없잖아? 이렇게 된 거 내 살 길 찾으며 원작이나 파괴하자. 물론 내 방법대로. 네가 드디어 미쳤나 보구나! 네. 미쳤습니다. 어차피 악녀에 빙의한 마당에 미쳤다는 말 정도가 대수일까.,카카오페이지
41,언니가 남자 주인공을 주워 왔다,금,로판만화,"내 이름은 에이미. 전생에 읽은 책 속 조연의 동생으로 다시 태어난 것까진 좋은데 16살이 되는 생일날 아침, 언니가 특별한 걸 준비했다며 숲속에서 남자 하나를 주워 왔다?!! 남자 를 주워 왔다는 것만으로도 경악할 일인데 그보다 더 충격적인 사실은, 이 남자가 낮에는 어린아이였다가 밤에는 성인이 되는 저주 같은 마법에 걸린 미친 대공 이자 남자 주인공! 리녹 이베르크 라는 것. 넌 누구냐. 다, 당신을 주워온 것은 나예요! 원작의 내용처럼 남자 주인공을 주워 와서 죽음을 맞이하게 되는 언니를 살리기 위해 어쩔 수 없이 내가 사망 플래그를 꽂은 줄 알았는데 . 에이미. 내가 널 볼 수 있는 시간은 밤뿐인데, 네가 없는 밤은 아무런 의미가 없다. 어라? 이거, 사 망 플래그가 아니라 사 랑 플래그였나 ? 밤만 되면 치명적인 매력을 발산하는 이 늑대 같은 남자로부터 나는 정말 멀리 벗어날 수 있을까?? 표지 및 타이틀 디자인 송가희",카카오페이지
42,이차원 용병,금,소년만화,"취직하고 싶습니까? 영혼을 팔아서라도 취직하고 싶으십니까? 그렇다면 잘 오셨습니다. 취업 정보 사이트 영팔이는 영혼을 팔아서라도 일자리를 구하고 싶은 이, 바로 당신을 위한 곳입니다. 천사인가, 악마인가. 서른 살 백수 강철호는 정체 모를 그들과 계약을 했다. 영혼을 팔아서라도 돈, 그놈의 돈을 벌기 위해! 다른 차원의 계약자들에게 빙의하여, 그들이 가장 절망하던 순간의 삶을 바꾸는 것! 그것이 강철호에게 주어진 사명, 미션 이다! 소설에서 다 풀지 못했던 이야기가 지금 여기에서 펼쳐집니다! 시즌1 만화 김재환 시즌2, 3 만화 발로 로고 및 표지 디자인 디자인그룹 헌드레드 웹툰 이차원 용병 은 매주 금요일, 주1회 연재됩니다.",카카오페이지
43,검역창궁,"화, 금",액션무협만화,"현천의 아버지는 명문세가의 장남이다. 그러나 사리사욕에 눈이 먼 동생의 음모와 배신으로 집안에서 쫓겨난 것은 물론 자객의 습격을 받아 목숨까지 위협 받는데... 그날부터 부모님을 위해 삼촌을 향한 복수를 다짐한 현천, 본격적으로 검도의 길에 들어서는데 실력은 생각만큼 늘지 않는다. 그러던 어느 날, 우연한 기회에 마주한 검영 으로 인해 실력이 증폭되는데... 순진했던 소년에서 최강 검신 이 되기까지, 소년의 끝없는 모험이 시작된다!!",카카오페이지
44,니니툰즈,"월, 화, 수, 목, 금",드라마만화,"베일에 쌓인 스노우타운. 지금까지 숨겨왔던 니니즈의 수줍은 귀여움이 공개된다. 코미디, 드라마, 우당탕탕 액션, 병맛까지! 다섯개의 챕터로 찾아올 니니툰즈! 과연 다음 챕터의 주인공은 누구?! 까면 깔수록 매력적인 니니즈를 니니툰즈에서 만나보자!",카카오페이지
45,전직 법사,"화, 수, 목, 금, 토",소년만화,"평범하기 짝이 없던 김범. 어느 날 눈을 떠보니 세상은 마법으로 가득 차 있다. 그럼에도 변하지 않는 건, 사람들의 무시와 가난에 허덕이는 자신... 이곳에선 수련을 통해 마법사가 되어야 한다는데... 김범은 과연 자신이 꿈꾸던 최고의 마법사로 거듭날 수 있을까?",카카오페이지
46,호위무사,금,액션무협만화,강호 제일 용부의 권좌를 차지하기 위한 숨 가쁜 암투. 그 위에 엇갈린 두 남녀의 운명과 절대절명의 사랑.,카카오페이지
47,해도 되는 로맨스,금,로맨스만화,"당신은 쓰레기를 만날 운명을 타고났어! 아가씨의 옆에 있는 인연은 거의 다 쓰레기뿐이야! 평범한 교사 이시온은 꼬여버린 자신의 연애사 때문에 고민이 많다. 자신도 모르게 불륜을 저질러 버린 것이 벌써 두 번째! 쓰레기만 만날 거라는 점쟁이의 말이 너무나 뼈아프게 다가오고 불륜의 충격으로 낮술을 들이키고 귀가한 시온. 그런데 집에 불이 켜져 있고, 웬 꽃미남이 저녁을 하고 있다?! 다행히 도둑은 아닌 듯하지만 시온을 아는 듯한 이 미남은 대체 누구지? 쓰레기만 만날 운명의 시온과 그녀만을 생각해온 유진. 그들에게 얽힌 기막힌 우연과 운명 같은 사건들!! 이 남자, 정말 믿어도 될까? 이 로맨스, 정말 해도 되는 걸까?! 해도 되는 로맨스 오마토, 하느현 학산문화사",카카오페이지
48,일상다정사,금,BL/GL만화,"매주 금요일 업데이트 지는 걸 죽도록 싫어하는 두 사람이 연애로 묶였다?! 34 내 형 말고 나랑 사귀자. 34 그냥 친해지고 싶었던 것뿐인데 느닷없이 형 대신 자기와 사귀자고 덤비기에 오냐, 너 고생 좀 해봐라 하는 맘으로 승낙했다. 그러나 39 일단 39 사귀게 되고 나니 예상치도 못한 감정이 생기기 시작하는데 . 한 치도 물러서지 않는 남 고딩 둘의 팽팽하고 달달한 연애 배틀.",카카오페이지
49,권왕무적,금,액션무협만화,"빈손으로 세상에 나와 단 두 주먹으로 무림을 평정한 권왕. 진정한 남자는 사랑마저도 호쾌하다. 말은 느리고 주먹은 빠르게! 주먹질 아홉 번이면 이기지 못할 자가 없는 권왕, 이제 그에 대한 신화와 전설이 시작된다. 매주 금요일 업데이트!",카카오페이지
50,이것이 법이다,금,드라마만화,"천재 변호사 노형진의 정의구현 회귀 판타지! 대학교 수석에 사법고시 수석, 95 달하는 승률까지 속칭 잘나가는 ? 변호사였던 노형진! 그는 정의로운 대한민국을 만들기 위해 커다란 권력에 맞서 싸우던 중 국정원 요원에 의해 무참히 살해당하고 만다. 34 죽어서는 안 될 놈인데 34 노형진은 사실 옥황상제가 지상의 타락을 바로잡기 위해 보냈던 인물이었다! 그런 그가 허무하게 저승으로 돌아오자 옥황상제는 다시 한번 노형진을 지상으로 내려보내게 되는데 자기 목숨 줄을 지킬 정도의 힘은 줘야지. 34 옥황상제가 말한 그 39 힘 39 의 정체는 과연? 과연 노형진은 자신의 미래와 대한민국의 미래까지 모두 바꿀 수 있을 것인가?!",카카오페이지
51,낙화유수,금,로맨스만화,"하루하루 한의사로서 치열한 나날을 보내던 김소진. 그러나 예상치 못한 화재사고로 목숨을 잃게 된 그녀는 다시 눈을 떴을 때 자신이 고구려 시대, 절노부 연씨 가문의 우희 가 되었다는 것을 알게 된다. 귀한 가문의 딸로 태어났지만, 이곳은 매일같이 전쟁이 벌어지는 고구려 시대! 게다가 이제 갓 열두 살일 뿐인데, 나를 정치적인 목적으로 정략 결혼을 시키겠다고? 많이 놀란 모양이구나. 담덕이 네게 아무 말도 하지 않았던 것이냐? 담덕이라면 . 하필이면 결혼상대가 대한민국 사람들이라면 모두 알고 있는 바로 그 39 광개토 대왕 39 ? 전 전 태자님이랑 혼인 안 할 겁니다! 역사상 가장 위대했던 태왕, 그리고 미래 를 기억하는 여자, 우희가 꽃 피우는 연애담.",카카오페이지
52,아기 황후님,금,로판만화,"세계를 구할 예언의 아기. 내가 사람들을 구하려면 결혼해야 된다고? 저 할게요, 그 결혼! 남편감인 소년 황제는 어리고 청순했다. 그런데 내 딸은 황후로도 못 줘. 아빠가 내 결혼을 방해한다! 내 여동생은 내 장난감인데? 게다가 오빠까지. 나, 세계를 구할 수 있을까.",카카오페이지
53,악녀지만 여주인공이 되겠습니다,금,로판만화,"내게 지옥을 선사한 가해자와 함께 읽었던 소설에 빙의해버렸다. 가해자는 여주인공인 39 플로레 39 로, 나는 끔찍하게 죽게 될 악녀 39 달리아 39 로. 34 대공 전하, 저와 결혼하시지 않으시겠어요? 34 34 지금 뭐라고 하셨습니까? 34 34 그리고 함께 복수해요. 34 남주인공인 노엘의 이복 형이자 이후 반역을 일으켜 처단될, 운명인 요한 데카르트 세르비엔. 내 복수의 최고의 아군이 될 남자를 놓쳐서는 안 된다. 악녀의 몸에 빙의한 이상, 이 몸을 철저하게 사용해주겠어. 이수연, 너도 지옥 속으로 빠져봐.",카카오페이지
54,전신귀환,매일,액션무협만화,"최강의 무혼을 지녀 전신 이라 불리던 그, 도운은 믿었던 이들에게 배신당하고 백년 후로 환생하게 된다. 비록 백년 후의 자신은 폐물 취급을 받던 몸이 됐지만, 내가 누구인가! 전신이라 불리던 사나이의 통쾌한 복수극이 시작된다.",카카오페이지
55,엘피스 전기: 더 라스트,"금, 일",소년만화,"엘피스 연방 과학연구원 소속 탐사대 대원들은 신비한 알을 발견한다. 소울 몬스터의 알이라고 생각한 알에서는 한 아이가 태어나는데 그 아이의 스피릿은 블루그래스. 한편, 레온과 셀레나는 기억을 잃은 채 서로 다른 곳에서 깨어나게 된다. 과학의 발전과 함께 전혀 다른 세상이 되어버린 엘피스의 세계, 알에서 태어난 아이는 슈렉의 일곱 괴물의 일원이 되어 다시 한번 전설을 창조할 수 있을 것인가?",카카오페이지
56,악당이지만 남주를 키웠습니다,"화, 금, 일",로판만화,"우연히 발견한 고서 속으로 들어왔는데, 하필이면 악당 역이라니? 남주가 가지고 있는 39 읍계도 39 를 손에 넣으면 원래 세계로 돌아올 수 있다고 한다. 마음이 급급했던 강유화는 어린 남주가 장성하기 전에 죽여버리고 책의 세계관을 붕괴시켜 탈출하려 했지만 막상 죽이려 하니 마음이 약해진다. 그렇다면 남주를 잘 키워서 자신을 돕게 하면 되지 않는가? 그런데 이 녀석 보면 볼수록 귀엽잖아 다 큰 어른이 어린 애한테 두근거리다니, 아무리 겉모습은 어린 애라고 해도 이건 범죄라구! 과연 강유화는 남주의 마음을 얻고, 읍계도도 얻어 원래 세계로 돌아갈 수 있을까...?",카카오페이지
57,연록흔,금,로맨스만화,"수배자인 아버지 밑에서 남장을 한 채로 자라난 소녀, 연록흔! 황제 시해죄로 참수 위기에 처한 아버지를 구하기 위해 궁으로 떠난다. 아버지를 죽이고 황제의 자리에 오른 무소불위의 냉혈한 황제, 가륜! 처형장에서 아비를 구하기 위해 뛰어든 록흔을 만나게 되는데... 34 소년, 네 인생을 내게 다오. 대신 네 아비를 구해주지. 34 록흔은 아버지를 살리기 위해 성별을 숨긴 채, 황성에 입성한다. 과연, 록흔은 여자임을 들키지 않고 황제의 곁을 지킬 수 있을까? 거대한 운명의 소용돌이 속, 애틋한 사랑이 시작된다!",카카오페이지
58,프로젝트 S,금,로맨스만화,"코스메틱 회사에서 일하는 승아는 최근 서진호텔에서 개최한 호텔 어메니티 공모전에 팀 프로젝트로 참여하나 예선에서 떨어지고 만다. 이 공모전에 사활을 건 승아와 회사 사람들은 몹시 아쉬워하며 어떻게 해서든 서진호텔의 관계자를 만나보자는 데 의견이 모아지고, 승아가 서진호텔의 후계자인 서준형과 대학교 선후배 사이라는 걸 알게 되어 무작정 승아의 등을 떠민다. 사실 승아는 대학교 때 준형을 짝사랑하여 고백까지 했지만 무참히 차였던 아픈 기억을 가지고 있던 터라 내키지 않지만 회사를 위해 용기를 내 준형에게 연락을 한다. 당연히 거절당할 줄 알았지만 의외로 준형은 순순히 만남에 응해주고, 드디어 만나게 된 당일 승아를 매우 반기던 준형이 서진호텔 공모전 이야기를 꺼내자 돌연 까칠하게 굴며 39 승아 너 때문에 떨어진 것이다 39 라는 막말을 하는데?! 세상부러울 것 없어 보이는 미남 재벌 후계자가 도대체 나에게 왜 이럴까?!! 경쾌하고 발랄한 승아의 코스메틱 로맨스를 기대해주세요!",카카오페이지
59,그림자 미녀,금,드라마만화,"학교에서는 왕따 애진으로, 인터넷에선 70만 팔로워를 가진 스타 지니의 아슬아슬한 이중생활이 시작된다.",카카오페이지
60,비정규직 황후,금,로판만화,"성별을 속이고 ? 비정규직 단기 계약 황후가 된 에스텔라의 좌충우돌 생존기 에스틴이 아닌 에스텔라로 살아 볼 생각 없어? 무사안일주의이자 몰락한 명문가 아르투르 가문의 계승자, 에스틴. 뛰어난 실력을 숨긴 채 평범한 기사로 살아가는 그에게 어느 날 황태자로부터 은밀한 제안이 들어온다. 가문 재건의 기회와 숙식 제공 매월 3백만 골드. 계약이 끝나는 5년 후엔 평생 놀고먹으며 여생을 보낼 수 있네. 더불어 황궁 제일의 요리사를 자네의 전속으로 만들어 주지. 어떤가? 생계를 위해 쌍둥이 동생인 척 에스틴으로 살고 있지만 실제론 여자인 에스텔라에게 여장 ? 을 하고 황후가 되라는 황당한 제의. 그녀는 디저트의 달콤한 유혹에 빠져 홀랑 승낙하고 마는데 . 흠, 여자 옷도 잘 어울리는데? 그런데 가슴은 그대로 괜찮은가? 그거 성희롱입니다. 이래 봬도 여잔데 여장을 하고도 의심받지 않는 이 상황은 화를 내야 하는 걸까? 들키지 않아 다행이라고 해야 하는 걸까? 성별을 속이고 ? 비정규직 단기 계약 황후가 된 에스텔라의 좌충우돌 생존기. 그녀는 무사히 계약을 끝낼 수 있을까?",카카오페이지
61,폭군의 누나로 산다는 것은[독점연재],금,로판만화,"눈을 떠보니 판타지 소설 속이다! 거울 속 이 미녀는 미래 폭군의 누나, 알리시아! 여조도 악조도 아닌 몇 줄 안 나오는 비중없는 캐릭터라니, 부귀영화는 커녕 이리저리 치이다 폭군 예정 남동생이랑 같이 목이 잘리게 생겼다. 살아날 길은 이 소설을 벗어나는 것뿐. 결국 몇 줄 안 나오는 남주의 친구인 상인을 꼬셔 이 나라를 뜨기로 한다. 그.런.데. 막상 밤을 함께 지낸 후 보게 된 남자의 외모가 심상치가 않다. 어, 어젯밤엔 분명 그 이름 말고 다른 이름으로 들었던 것 같은데. 으음, 뭐라더라. 라, 란슬롯 님이랬던가. 아, 그거 내 친구. . 왜, 문제있어? 저기요. 문제가 있냐고? 많지, 많고마다. 남주가 왜 내 침대에서 나와!",카카오페이지
62,내가 널 사랑할 때,금,로맨스만화,"32살의 능력있는 선일 대학병원의 응급의학 전문의인 이영은 동료의 성화에 못이겨 난생처음 소개팅에 나가게 된다. 내키지는 않지만 소개팅남을 차분히 기다리는 도중, 뜻밖에 초등학교 동창이자 현재 이영의 대학병원의 그룹사인 선일그룹 이사장이기도 한 무열을 마주하게 되고...? 무열은 이영과 초등학교 시절 남다른 인연이 있어 이영도 마음 한구석에는 그를 간직하고 있었다. 하지만 무열은 13년 전에 했던 약속을 지키라며 다짜고짜 청혼을 해오는데?! 이영과 무열의 운명은 과연...?",카카오페이지
63,생존결혼,금,로맨스만화,"매주 금요일 연재 꿈인 듯 겹치는 우연? 운명? 이제 당신은 나의 주인 대학 조교로 일하고 있는 채이는 교수님 심부름으로 방문한 회사에서 만난 도헌 때문에 정신이 없다. 그가 꿈에서 하룻밤을 보낸 남자와 너무 똑같기 때문. 아직도 온몸에 느껴지는 생생한 감각과 또렷한 기억에 그 남자와 이렇게 마주 보고 있는 상황이 당황스럽기까지 하다. 34 저기 혹시 우리 전에 만난 적 있습니까? 34 그런데 도헌 역시 채이에게서 기시감을 느끼고, 이상한 불편함과 묘한 떨림 사이에서 벗어나기 위해 그녀와 거리를 두지만 흩어져 있던 우연과 필연의 조각들은 서로를 자꾸만 끌어당긴다.",카카오페이지
64,가깝고도 먼,금,BL/GL만화,"새 학기가 된 첫날, 시온 은 혼자가 되지 않기 위해 불량한 현성 의 비위를 맞추며 그의 무리에 끼고자 노력하고. 자신과 달리, 현성에게 찍혀 괴롭힘을 당하지만 전혀 아랑곳하지 않고 혼자서도 당당한 정우 의 모습을 보며 강한 동경심을 느낀다. 하지만 가까이 다가가고 싶어도 냉랭한 정우의 태도와 자신의 치부마저 꿰뚫어 보는 듯한 그의 눈빛에 시온은 그를 멀리서 바라볼 수밖에 없다. 그러던 중 언제나와 마찬가지로 혼자서 쓸쓸히 보내던 시온의 생일 날, 엄마와 따로 떨어져 지내던 그는 앞으로 함께 살 수 있단 연락에 뛸 듯이 기뻐하며 입주 가정부인 엄마를 따라 유명한 화가인 화선 의 집에 들어가게 된다. 하지만 두근거리는 설렘도 잠시, 문을 열자 시온의 앞엔 그토록 피하고 싶었던 최정우가 서 있는데 ?!",카카오페이지
65,왕의 공녀,금,로판만화,"마계에 공물로 바친다. 시리어스 제국에 떨어진 갑작스러운 황명. 영문을 알 수 없는 신탁 때문에 귀족 여인 500명은 순식간에 마계의 공물로, 악마의 소굴 한가운데 떨어진다. 그곳에서 제국의 공녀 39 루피아 엘 세느안트 39 는 너무나 아름다운 악마 39 이디스 39 를 만난다. 언젠가 반드시 따뜻한 가족들의 품으로 돌아가리라 다짐하지만 시간이 지날수록 루피아는 점점 마계의 왕, 이디스에게 마음을 빼앗기게 되는데... 39 공녀 39 들을 둘러싸고 마계와 중간계, 천계의 상황은 시시각각 걷잡을 수 없이 번져간다!",카카오페이지
66,무신전기,금,액션무협만화,중원제패를 노리는 혈교를 저지하기 위해 20년만에 눈을 뜬 무소월. 네놈은 대체 누구냐 ! 무너져버린 정예를 보던 사내의 물음. 이에 절망적인 대답만 들려오는데 무소월 그게 내 이름이다! 세월에 잊혀져버린 줄 알았던 무신 의 전설이 다시 시작된다.,카카오페이지
67,우연한 친구,금,BL/GL만화,"매주 금요일 업데이트 누구에게나 있을 첫사랑의 기억. 하지만 동하에게 첫사랑은 후회뿐이다. 고등학생 동하는 그가 짝사랑하던 성우와 마음이 이어졌지만 자신이 게이라는 것이 밝혀지면 친구들을 잃을까봐 그를 외면했다. 뒤늦게나마 자신의 마음을 전하려 하지만 성우는 이미 떠나버리고... 그렇게 첫사랑을 후회로만 간직하며 살던 동하는 어느 날 성우에게 택배로 경성애상 소설을 받게 된다. 책을 읽자 소설 속 세계로 들어가 버린 동하, 그리고 그곳에서 만난 소설 속의 또 다른 성우. 이제 동하는 소설 속에서라도 성우를 놓치지 않기로 결심하는데... 경성시대에서 다시 만난 첫사랑, 이번에는 이루어질 수 있을까?",카카오페이지
68,OFF STAGE (오프 스테이지) [개정판],금,BL/GL만화,"명실상부한 대한민국 1군 아이돌, ! 여느 때와 같이 연말 시상식 무대를 장식하기 위해 오른 무대. 그러나, 공연 도중 갑자기 메인 댄서가 무대 위에서 발목 부상을 호소하며 쓰러지고 만다. 이 부상으로 는 상반기 예정이던 컴백 등 완전체 활동이 모두 무산되어 버리고 만다! 소속사는 활동이 중단된 기간 동안 팬심을 잡아두기 위해 메인 래퍼인 재혁과 리더 해은에게 2인조 유닛을 제안한다. 해은은 부담감에 망설이지만 재혁은 어쩐지 거침이 없다?! 두 사람만 활동하길 기다렸다는 듯 행동하는 재혁! 해은은 이번 유닛 활동으로 재혁과 자신의 관계가 변화할 것을 직감하는데 화려한 무대 뒤, 시작되는 아이돌의 아찔한 연애 단델 학산문화사 매주 금요일 업데이트",카카오페이지
69,다정하게 말해줘,금,BL/GL만화,"상품 하자 때문에 클레임 전화만 걸었을 뿐인데 좋아도 너무 좋은 상담원의 목소리에 흥분해버린 영하. 그런 영하 앞에 상담원과 똑같은 목소리를 가진 남자가 등장한다?! 취향의 목소리에 흥분하는 영하. 연애보다 일이 더 좋은 꿀성대 은성, 성인용품 전문점 어덜트 엔젤 주인 선남, 영하의 첫사랑, 유도 선수 운이까지! 영하를 둘러싼 세 남자의 단짠단짠 사각 ? 관계 로맨스!",카카오페이지
70,폐하의 무릎 위,금,로판만화,"매주 금요일 업데이트!! 첫사랑에게 버림받은 소녀와 그녀를 버린 황제의 판타지 로맨스! 그는 어린 날 버렸고, 난 말을 잃었다. 황제가 된 그와 재회했을 때, 난 이미 망가져 있었다. 전쟁고아였던 어린 벨라는 살기 위해 키리스를 쫓았다. 그러나 그의 배신으로 온몸과 마음이 상처투성인 채로 황제가 된 키리스와 재회하지만, 키리스는 벨라를 알아보지 못한다. 원망으로 가득 찬 벨라와 그녀를 버린 키리스는 서로의 상처를 극복하고 사랑을 이룰 수 있을까?",카카오페이지
71,고개를 들어 달을 보라,금,로맨스만화,"34 당신은 달의 아이. 저와 함께 달궁으로 가셔야 합니다. 34 귀신을 볼 수 있는 능력을 지닌 여고생 보라. 어느 날 갑자기 달토끼가 찾아와 폭탄선언을 한다. 쓸데없는 능력 탓에 아직 연애도 제대로 못해봤는데, 달에 간다고? 안 돼! 못 가! 난 모솔 탈출할 거야 !! 과연 보라는 무사히 연애를 시작할 수 있을까?",카카오페이지
72,다정다감,"월, 화, 수, 목, 금",로맨스만화,"언젠가 네가 나를 이해하리라 믿어. 그때부터 우리는 친구가 되는 거야. 평범한 외모에 특별히 잘난 구석 없는, 다정다감한 성격의 주인공 배이지는 위로 오빠가 세 명이나 있지만 딱히 막내딸이라고 예쁨도 받지 못한 채 부엌데기 신세로 지낸다. 이지는 고등학생이 되면서 같은 중학교 출신이었던 도경과 친구가 되고, 초등학교 때 첫사랑이었던 한결이와 다시 재회하게 된다. 그러던 어느 날 까칠한 꽃미모의 신새륜과 엮이면서 이지의 학교생활은 위기를 맞이하는데 시간이 지나도 빛나는 보석 같은 순정 만화 다정다감 , 그때의 감동을 새롭게 선사하다 다정다감 박은아 학산문화사",카카오페이지
73,절대갑 길들이기,금,로맨스만화,"국내 게임 업계의 차세대 선두 주자로 꼽히는 레드핏 의 대표이사 강은현 . 잘생긴 얼굴에 피지컬까지 완벽한 은현에게 딱 하나 부족한 점이 있었으니 바로 입만 열었다 하면 꽈배기 같은 말로 듣는 사람 속을 박박 긁어놓는 몹쓸 주둥이를 지녔다는 것! 그런 은현의 전담 비서인 초은 . 차분한 성격으로 대표의 배배 꼬인 말들을 노련하게 받아치며, 퇴근 후에는 같은 회사 동료이자 친구인 다민 과 은현의 욕을 하면서 나름대로 평범한 ? 직장 생활을 이어나가고 있었다. 하지만 은현의 몹쓸 주둥이는 날이 갈수록 심해졌고, 참다못한 초은이 은현과 사생결단을 내야겠다고 생각한 순간 은현에게서 흘러나온 말은 너무나도 예상 밖의 것이었는데! 막말 제조기 절대갑 은현을 길들이는 만능 비서 초은의 성격 개조 연애 프로젝트! 절대갑 길들이기 선정, 전혜진 원작 반하라 학산문화사",카카오페이지
74,달콤살벌한 약혼자,"수, 금",로맨스만화,군벌의 젊은 사령관과 눈처럼 하얗고 맑은 그녀가 만났다. 순수할 줄 만 알았던 그녀가 생각보다 쉬운 상대가 아닌듯한데 그와 그녀의 관계는 과연 어떤 방향으로,카카오페이지
75,당골의 신부,금,드라마만화,"상식 밖의 일들이 숨 쉬듯 일어나는 당골 무당 집에서 태어났지만, 상식의 세계에서 엘리트의 삶을 살고자 노력해온 수험생 진후. 명문대 합격 소식을 받고 이제 인생 피나 싶었던 날, 무시무시한 재앙이 일어난다. 귀문 이 열렸구나. 그리고 밝혀지기 시작하는 진후의 비밀들 . 아들 하나만이라도 상식의 세계로 보내주고자 가족들은 실력파 역술인들을 모아 방도를 찾아보지만 뭐? 지금 뭘 하라고? 심지어 상대가 누구 ?! 상식은커녕 심신마저 붕괴할 이 와중에, 설상가상 진후 주변을 둘러싸고 거대한 재앙의 소용돌이가 시작되는데 !",카카오페이지
76,체크 메이트,금,BL/GL만화,"학창 시절 만년 2등 수현은 너무도 완벽하기만 한 은성에게 시기를 느낀다. 태어나 처음으로 자신을 불타오르게 만든 은성을 따라잡기 위해 노력했지만 역부족이었고, 고등학교 졸업과 동시에 모든 의욕을 잃게 된다. 시간이 흐른 뒤, 모든 걸 잊고 살던 수현. 우연히 은성이 처음으로 무너진 모습을 보게 되어 쾌감을 느낀다. 그로 인해 은성에 대한 집착이 다시 피어나고, 그의 더 큰 추락을 눈앞에서 지켜보고 싶다는 욕망을 품게 되는데",카카오페이지
77,이세계의 지존 플레이어,매일,액션무협만화,"뻔한 환빙물 클리셰, 그 이야기의 주인공은 나였다. 34 눈 한 번 깜빡했는데 차원이동을 한다고? 34 말그대로 눈 깜짝할 사이에 이세계로 와버린 도경은 시스템의 농간 ? 으로 민성상단의 장남, 민도경의 몸에 빙의하게 된다. 유저가 타인이 예상하지 못한 행동을 할 때마다 포인트를 얻습니다. 39 그러니까 뻘짓을 해서 포인트를 얻으면 강해질 수 있다는 거지? 39 좋았어, 내가 이세계의 지존 플레이어가 되어주마!",카카오페이지
