,title,day,genre,story,platform
10,접경지역의 동물병원,토,드라마만화,"파리 날리는 동물병원 수의사에서 신수들의 명의가 되다! 대출금에 허덕이는 동물병원 원장, 김아영. 어느 날 한 통의 전화를 받게 된다. 34 거기 파충류도 진료 보나요? 34 생계를 위해 전공도 아닌 파충류 진료를 맡는데, 34 저... 용도 파충류 맞죠? 34 청룡이 진료를 보러 왔다! 기절초풍 끝에 청룡을 치료해줬더니 입소문이 나버린 아영 동물병원. 신수 환자들이 줄을 잇는다. 상상도 못한 정체의 동물들을 보며 두려움도 잠시, 세상 물정 모르는 그들의 후한 진료비에 넘어간 아영. 34 괴물? 청룡? 알 게 뭐야! 돈이 최고지! 34 겁 없이 영안을 뜬 수의사의 신수 진료기. 아영은 무사히 특별한 환자들을 치료하고 평화로운 일상으로 돌아갈 수 있을까? 웹툰 만달, 하리, 최팔호 원작 에시라, 나비노블 타이틀 디자인 공민경 발행처 콘텐츠랩블루",카카오페이지
11,건강이 없습니다,토,로판만화,"올겨울이면 죽어버릴 운명의 최약체 조연 39 니네이나 39 의 몸속으로 들어갔다! 운동은커녕 산책, 식사, 심지어 가만히 서 있기조차도 힘든 두부인형 같은 체력에 할아버지의 살해 위협까지 견뎌야 하는 비극적인 인생이지만 34 나, 반드시 건강해지고 말겠어! 34 니네이나 곁에 나타난 차가운 눈빛의 34 가이사 34 . 니네이나를 살려야 한다는 명령을 받아 곁을 지킨다. 34 당신은 죽지 않을 겁니다. 당분간은. 34 그리고 34 세상에! 주인님이 혼자 식사를 하셨어! 34 아주 조금이지만, 정말로 건강해지고 있다! 매주 토요일 00시에 연재됩니다.",카카오페이지
12,악당의 엄마가 되어버렸다,토,로판만화,"소설 속 최종 흑막이 될 예정인 39 아인스페너 39 의 엄마로 빙의해 버렸다. 그것도 아이를 학대해서 죽임을 당하는 나쁜 새엄마로. 이 비극의 운명에서 도망칠 방법을 궁리하는데, 눈 앞에 보인 건 아무 것도 모른 채 순진 무구한 얼굴을 하고 있는 악당 유망주...? 39 아니, 이 작고 오동통한 손가락마저 물고 빨고 싶을 만큼 귀여운 아이인데! 도대체 학대할 곳이 어디 있다고! 39 그래서 나는 결심했다! 이 아이를 지켜주기로, 그러니까.. 다 크면 나도 좀 살려줘!",카카오페이지
13,레이디 베이비,토,로판만화,"차례차례 이어진 가족들의 죽음과 전쟁. 칼리오페 역시 죽음을 비껴갈 수 없었다. 그런데. 34 응애! 34 응......애?! 응애라고? 태어날 무렵으로 회귀해버렸다?! 전생의 비극을 되풀이하지 않기 위해 칼리오페는 소근육 단련 곤지곤지 잼잼 도 하고, 자연의 법칙 중력 을 거스르기 뒤집기 도 하고, 의사소통 능력 향상을 위해 까까까까 가갸거겨 도 열심히 했다. 그 바쁜 와중에도 가족들과 행복한 나날을 보내기 위해 거침없이 사랑을 표현... ...하는데 왠지 가족들이 더 많이 표현한다...? 숨만 쉬어도 귀여워하며 자신을 덕질하는 가족의 모습에 괴로우면서도 행복한 나날을 보내는 칼리오페. 그리고 달라진 그녀의 곁으로 다가오는 사람들. 미래는 바뀌고 있다. 하지만 드러나는 음모 역시 점점 커지는데...... 과연 그녀는 가족의 죽음에 얽힌 음모를 밝혀내고 미래를 바꿀 수 있을까? 화제의 로판 레이디 베이비 , 본격 웹툰화! 원작 소설과 만화 두 가지 즐거움을 맛보세요!",카카오페이지
14,구경하는 들러리양,토,로판만화,"깨어나보니 내가 가장 좋아하는 소설 속에 들어와 버렸다! 그런데 주인공도 악역도 아닌 눈물 나는 분량의 들러리 라고? 현실에 치여사는 스물 다섯 학원 강사 김혜정! 그런데 즐겨 읽던 소설 야수의 꽃 세계로 떨어져 소설 속 인물 라테 엑트리 가 된다. 그런데 기왕 들어오게 해 준거 소설 속 미남들과 썸 좀 타는 주인공이 되게 해주지. 여주인공을 괴롭히다 털릴 예정의 조연 라테 엑트리가 되어버리다니! 에휴 그러면 그렇지 내 팔자야. 그래, 기왕 이렇게 된 거 열심히 구경이나 하자! 어차피 소설 보는 재미로 살아왔던 인생! 소설이 눈앞에서 실현된다는데 어찌 마다하겠는가! 팝콘이나 먹으며 구경하지 뭐. 와작! 그런데 조연이었던 라테는 오히려 소설 속에서 자신의 존재감을 점점 내보이게 되는데 ? 소설 속의 들러리양의 파란만장한 구경기가 시작된다!",카카오페이지
15,정령왕 엘퀴네스,토,소년만화,우연히 교통사고로 사망한 평범하기 짝이 없던 고등학생 강지훈은 명계에서 자신이 인간으로 잘못 태어난 물의 정령왕 이라는 사실을 알게 된다. 물의 정령을 만들라니? 어떻게 하는 건데? 인간으로 잘못 태어났던 물의 정령왕 엘퀴네스의 좌충우돌 모험기!,카카오페이지
16,흡혈고딩 피만두 시즌2~시즌3,"화, 목, 토",드라마만화,"100년 동안 다니던 정든 생활고를 떠나 마야고로 전학간 피만두! 좀 더 효율적으로 피주머니들 ? 에게 접근하기 위해 피부색과 머리색을 바꾸고 나타났다! 만두의 정체를 모르는 마야고 일진들은 괜히 시비를 걸었다 번번히 당하기만 하고, 급기야 일진 보스가 피만두를 잡겠다며 계획을 세우지만 결과는 과연....",카카오페이지
17,메디컬 환생,토,드라마만화,"실패한 외과 의사로서의 삶을 살던 김진현, 우연한 사건으로 인해 환생의 기회를 얻는다. 그리고 돌아간 시점은 중학생 김진현의 모습. 새로 얻은 삶의 기회를 소중히 여기고 악착같이 공부하는 진현. 이번 삶의 목표는 힘들고 돈도 못 버는 외과의가 아니라 돈 많이 버는 피부과 의사다!",카카오페이지
18,황제와 여기사,토,로판만화,"오늘따라 경이 귀여워 보이는구나. 폐하, 어디 불편하십니까? 미모와 능력을 갖춘 대륙의 패왕, 남자보다 거친 여기사에게 반하다?! 전우애가 연애로 발전하기까지, 진중함과 유머의 황금비로 풀어내는 새로운 스타일의 여기사 로망 ! 때는 전시, 여기사 폴리아나는 적국 아크레아의 군대에 패배한다. 그녀는 남자들의 사회에서 살아남기 위해 필사적으로 노력해 왔으나 이제는 허망히 죽을 신세. 하지만 아크레아의 젊은 왕 룩소스 1세는 그녀의 사투를 보고 뜻밖의 제안을 던진다. 34 짐은 꿈이 있다. 계속 남하해 대륙을 일통하고 최초의 황제가 될 것이다. 어떠냐. 귀경도 짐의 뒤를 따라 세계의 끝을 밟는 것은? 폴리아나를 인정해 준 룩소스 1세에게 그녀는 평생의 충성을 맹세한다. 기사로서. 그러나 패도의 막바지에서 룩소스 1세는 폴리아나에 대한 사랑을 자각하고 마는데 . 사랑의 전장에선 황제도 약자일 뿐! 천하일색 황제 철옹성 여기사, 엇갈리는 관계의 끝은 과연? 2016년 여기사물의 뉴웨이브 황제와 여기사 , 대망의 웹툰화! 로고 및 표지 디자인 디자인 그룹 헌드레드",카카오페이지
19,황녀님의 인형가게,토,로판만화,"그냥 궁을 나가서 소소하게 하고 싶은 일이 있어. 궁을, 나가서요. 데온이 미묘하게 말을 절었다. 어째 카시아가 앞서 나라를 달라고 했을 때보다 반응이 큰 것 같다. 소원이 이루어진다는 기쁨에 그를 알아차리지 못한 카시아는 데온에게 빨리 물어봐달라며 반짝이는 눈빛으로 닦달했다. 무엇이 하고 싶으신데요? 결국 그가 묻자, 아마도 현재 제국에서 가장 아름다울 여자는 활짝 웃으며 이렇게 소리쳤다. 인형가게!",카카오페이지
