,title,day,genre,story,platform
10,쓰레기 머학생,월,,"나는 흔한 대학생, 수학을 아주 싫어하지 학교 수업은 출튀. 방에서 하루 종일 게임. 전공이지만 수학을 가장 싫어하고 나중엔 주식투자로 돈도 잃어보기까지. 수레기 작가의 다소 쓰레기 같은 대학 생활, 그리고 졸업 후의 일상 이야기!",카카오웹툰
11,유부녀의 탄생,월,,누구도 알려주지않은 결혼식 준비에 대한 리얼리티 카툰!,카카오웹툰
12,강호표사,월,,"정 과 사 의 협객과 악당들이 힘을 겨루는 곳, 강호무림 ! 조정의 부정부패와 무림인들의 패권 다툼 가운데 백성들의 안전이 위협받는다. 이에, 귀중품을 안전히 운반해 주고, 신변을 경호하거나 재물을 지키는 등의 일을 업으로 삼는 이들이 생겨났으니, 병장기 를 들고 재물 을 지킨다 하여 그들을 표사 라 불렀다. 강호제일협 으로 친송받던 노공수 로부터 힘을 물려받은 무영 이 강호의 정의를 바로 세울 협객이 되기를 바라지만, 무영은 언제나 돈 되는 의뢰만 밝히는 속물근성 가득한 표사인데... 그는 과연 강호무림의 사건들을 헤쳐나가며 사부의 바람대로 강호제일협 으로 거듭날 수 있을 것인가?",카카오웹툰
13,이대로 멈출 순 없다,월,,"사상 최악의 막장 쓰레기 문제아 학교, 정문여상에서 살아남기! 자타공인 날라리 소연은 폭력 사건 주동자로 지목되어 똥통 학교인 정문여상에 전학을 가게 된다. 친어머니 집에 얹혀살게 된 소연은 자신을 둘러싼 모든 부당한 대우에 분노한다. 설상가상으로 전학 첫 날, 왕따 폭행으로 전학 왔다는 오해 가 퍼지고, 상상도 못 할 만큼 저질인 양아치들과 보이지 않는 암묵적인 규칙이 소연을 압박해온다. 민주와 엮여 엉겁결에 오합지졸 배구부까지 가입하게 되어 자연스레 온갖 사건에 휘말리지만... 소연의 오해 에 대해 쉽게 판단하지도 않고 정면으로 부딪치는 친구들과 함께하며 점점 녹아들기 시작한다!",카카오웹툰
14,환골탈태,월,,"부드러운 살가죽, 짧고 까칠한 털, 작고 조그만 발.... 이 해괴하고 귀여운 생물체는 대체 무엇?! 해골 스켈레톤 은 독립하면서 아기 고양이를 기르기로 한다. 드디어 이사 날에 인간계 대행 서비스를 이용해 받은 아기 고양이! 그런데 몸에 털도 별로 없고... 아기 고양이가 원래 이렇게 생겼었나? 인간계 대행 서비스 센터는 연결이 되지 않고, 졸지에 돌연변이 아기 고양이를 떠맡은 해골! 설상가상 아기 고양이의 울음소리에 옆집에서 항의가 쏟아지는데.... 아기 고양이... 키울 수 있을까?! 마계에서 벌어지는 해골과 악마 아담, 서큐버스 릴리의 좌충우돌 아기 고양이 육아 대작전이 시작합니다!",카카오웹툰
15,롱리브더킹,월,,"한 여인을 위해 불가능에 도전하는 남자가 있다. 의리와 사랑을 빼고는 아무것도 없다고 말하는 남자 장세출! 사랑하는 여인 강소현을 위해, 목숨보다 더 소중한 친구 정춘택을 위해, 목포 건달 장세출은 대통령이라는 꿈에 도전한다.",카카오웹툰
16,니니툰즈,월,,"베일에 쌓인 스노우타운. 지금까지 숨겨왔던 니니즈의 수줍은 귀여움이 공개된다. 코미디, 드라마, 우당탕탕 액션, 병맛까지! 다섯개의 챕터로 찾아올 니니툰즈! 과연 다음 챕터의 주인공은 누구?! 까면 깔수록 매력적인 니니즈를 니니툰즈에서 만나보자!",카카오웹툰
17,흑우,월,,"무리하지 말고, 5프로만 먹고 빠지는 거야 불현듯 불어닥친 가상화폐 광풍. 주변에서 다들 돈을 벌었단 소식에 주인공 유성훈 도 질세라 코인판에 뛰어든다. 초반엔 기세 좋게 벌었지만 결국 큰 손실을 입은 성훈. 그는 손실을 주식으로 만회하고자 다시 한번 큰 투자를 강행한다. 그러나 또다시 모든 것을 잃은 성훈은 그간의 경험을 살려 유사투자자문업으로 개인투자자들의 돈을 끌어모으기로 작정하는데... 목숨을 건 거래, 그리고 대기업의 음모까지! 과연 성훈은 거대 기업을 무너뜨리고 평범한 일상으로 돌아갈 수 있을 것인가?!",카카오웹툰
18,환율이 바뀌었나요?,월,,"은행의 신입사원 이 율 , 부탁을 거절하지 못하는 착한 아이 콤플렉스가 있는 그녀. 친오빠의 빚을 갚기 위해 대출까지 알아보다 꽃미남 사채업자 최 환 을 만나게 된다. 그런데 우연한 사고로 두 사람의 몸이 뒤바뀌게 되고, 둘의 기묘한 관계가 시작된다! 무속인의 도움도 구해보고 과학적으로도 알아보려 하지만 몸이 돌아오는 일은 일시적일 뿐, 계속 몸이 바뀌게 되는데 결국 환과 율 두 사람은 서로 너무 달라 이해하기 힘들지만 어떻게든 맞춰 각자의 생활을 해 나가게 된다. 그러면서 생기는 사건사고들로 두 사람은 서로를 이해하기도 하고 반목하기도 하며 점점 변화해 가는데... 과연 환율은 바뀔 수 있을까요?",카카오웹툰
19,교수님을 빚는 중,월,,"이 분을 제가 가르쳐야 한다구요? 재능의 벽 앞에 가수의 꿈을 포기한 도경. 보컬 트레이너로 일하는 그녀 앞에 나타난 매력적인 목소리의 수강생. 교수님이 여길 왜 ?! 심각한 무대공포증을 앓고 있는 희원은 오로지 도경 만이 자신의 병을 고쳐줄 수 있다고 확신한다. 그리고 도경에게 첫눈에 반한 희원은 교수와 제자 관계로 모든 것이 조심스럽기만 하다. 그러던 중, 갑자기 나타난 도경의 제자. 아이돌 메인 보컬로 되어 돌아온 서호는 오래 짝사랑했던 도경에게 연하의 귀여움으로 직진하는데... 혼자 애만 타는 희원이는 과연 어떤 선택을 하게 될까!?",카카오웹툰
20,아싸가 알아버렸다,월,,학교 최고 인싸 윤정의 비밀을 쥔 존재감 제로! 극한의 아싸 두봉. 물과 기름처럼 엮일 리 없는 둘의 학교 적응기!,카카오웹툰
21,집행자여,월,,"자정이면 인적이 드물어지는 통금의 시대, 1969년. 군부의 통제는 극심해지고 언론은 때마침 청삿골 고택에서 벌어진 살인사건을 앞다투어 조명하며 군부의 눈밖에 나지 않으려 안간힘을 쓰는데... 한편 살인범으로 몰린 친구를 구하고자 현장에 뛰어든 김종서 기자는 상상조차 할 수 없었던 괴이한 현실을 눈앞에서 마주하게 된다. 인간도 아니요, 짐승도 아닌 존재가 세상에 드러나면서 혼란에 빠진 정세..! 여론을 움켜쥐려는 중앙정보부가 치안국 수사에 개입하고, 군부의 권세를 실추시키려는 비밀조직 제2술사단도 은밀히 사건의 실체를 쫓게 되는데... 척박한 시대에 사사로운 환상을 꿈꾸는 먹물 김종서의 오컬트 추적기!",카카오웹툰
22,천인의 신부,월,,"채나라의 적통 공주인 채연 은 어린 시절 황후인 어머니를 일찍 여의고, 황제에게 사랑받는 총비 고 귀비 에게 목숨을 위협당하며 궁에서 살아왔다. 자신, 그리고 사랑해 마지않는 동생 성종 의 운명을 바꾸기 위해 천인의 신부가 되기로 마음먹은 채연은 제천 의식을 올리고 사당으로 향한다. 하지만 고 귀비는 채연이 천인의 신부가 되어 새로운 권위를 얻는 것을 저지하고자 병사들을 보내 채연을 쫓는데 사당으로 향하던 채연이 고 귀비의 병사들에게 붙잡히려던 찰나, 날개를 단 남자가 나타나 채연을 구해준다. 네 남편이 될 자 라고 소개한 그 남자는 병사들을 따돌리고는 채연을 데리고 가버리고, 채연은 정신을 잃는다. 다음 날 채연이 눈을 뜬 곳은 낯선 침대였는데 !",카카오웹툰
23,현세이의 보이는 라디오,월,,방송 시작합니다! 안녕하세요 여러분 현세이 입니다! 백혈병 투병을 마친 고등학생 현세이는 예전부터 꿈이었던 스트리머가 되어 자신의 과거 이야기를 들려주기 시작한다. 독자들과 소통하며 따뜻한 이야기를 전달해주는 스트리머 현세이의 일상 소통 이야기 현세이의 방송 보러 가실까요?,카카오웹툰
24,일단 질러! 질렐루야,월,,"사회초년생 개나리와 퇴사 후 프리랜서가 된 닭둘이의 소소한 지름 일상. 생활의 질을 높여주는 꿀팁 용품부터 지친 하루를 달래줄 힐링 물건까지, 일단 지르고 본다! 등장하는 지름 물건들은 아무런 협찬없이 작가의 지갑에서 나온 것 입니다",카카오웹툰
25,무지개다리 파수꾼,월,,"돈과 성공만을 전부로 알던 유명 수의사 이한철. 그는 어느 날 사고 이후, 동물들의 목소리를 들을 수 있게 된다. 그렇게 동물 병원을 찾은 여러 동물들의 이야기를 듣던 어느 날, 길에서 만난 강아지 밍구의 살려달라는 목소리를 듣게 되는데.. 동물의 목소리를 듣는 수의사 이한철, 동물을 사랑하는 수의 테크니션 김나영, 한철의 뒷조사를 하는 동물 뉴스 플랫폼의 기자 이동욱. 그리고 꼬리 달린 웰시코기 밍구와 수많은 동물들의 이야기..!",카카오웹툰
26,조류공포증,월,,"어린 시절 시골에서 닭을 잡는 모습을 본 후로 조류공포증 을 겪고 있는 철민. 그의 눈에 회사 부장이 자꾸만 새로 보이기 시작한다. 착각일 거라고 생각하지만 증상은 나아지지 않고, 이를 눈치 챈 회사 동료인 오컬트 매니아 광빈은 부장의 정체가 사람의 탈을 쓰고 사람을 잡아먹는 전설 속 새 괴물 하르퓌아 가 아닐까 추측한다. 철민은 믿지 않지만 회사 동료 한 명이 의문의 실종이 된 후 광빈과 함께 부장의 정체를 파헤치는데... 정체가 탄로 난 부장은 이들을 잡아먹으려고 하고 철민과 광빈은 간신히 도망치지만, 곳곳에 숨어있는 하르퓌아들의 위협을 받는다. 도망만 다니던 철민은 가족까지 타겟이 되자 가족을 지키기 위해 조류공포증을 극복하고 맞서려고 한다..!",카카오웹툰
27,타원을 그리는 법,월,,오합지졸들과 함께 회사의 비밀 프로젝트를 밝혀내고 연인을 과거에서 구출하라! 제약회사에 이직하게 된 광고쟁이 유주하는 자신의 이직에 연인의 과거가 얽힌 계략이 숨겨져있음을 알게 된다. 참하고 조신한 줄로만 알았던 애인 민성이 사실은 천재해커였단 사실과 이를 노리고 접근하는 서로 다른 사람들로 인해 유주하의 일상은 혼돈해진다. 분명한 것은 이 모든 게 회사의 비밀 프로젝트와 관련 있다는 사실 연인의 과거를 쥔 회사의 높으신 분들에 맞서 유주하는 자신을 돕겠다는 정체불명의 콤비와 손을 잡고 마는데...,카카오웹툰
28,연습생 고영신,월,,"내가 너, 예전에 좋아했었다? 아이돌 연습생 고영신 앞에 비주얼 실력 천재 연습생이 나타났다! 그런데 그는 다름 아닌 초딩 때 건방진 뚱보, 남도영 ?! 아르바이트 하랴, 밤낮으로 연습하랴 몸이 두 개여도 모자란 영신의 팍팍한 일상 속에 자꾸만 스며드는 도영. 하지만 영신은 데뷔를 위해선 그 무엇에도 흔들리지 않겠다고 결심하는데...! 파란만장 아이돌 지망생의 고군분투기 연습생 고영신",카카오웹툰
29,아비무쌍,화,,"무협웹툰? 육아웹툰? 하늘의 뜻을 아니 아비는 무쌍이다! 고아로 떠돌다가 운 좋게 만난 스승에게 무공을 배워 칼 밥을 먹으면서 이름을 날리던 노가장. 행복한 결혼 생활의 기쁨도 잠시 노가장은 난산으로 하루아침에 아내와 사별하게 되고, 홀아버지로서 어미를 떠나보낸 세쌍둥이를 키우기 위해서 천하 삼대 문파 중 하나인 천룡회의 갑급 무사로서 들어가 문지기 생활을 시작하며 아이들을 더욱 잘 키우기 위해 출장 임무들을 떠맡게 된다. 하지만, 그 임무들은 갈수록 위험해져서 갔고, 그 속에서 노가장의 활약은 아름아름 알려져 나가게 된다. 그 와중에 너무나도 잘 큰 세쌍둥이의 재능을 사방에서 눈독을 들이는데 .",카카오웹툰
30,지옥사원,화,,"인간의 음식에 매료된 악마 쿼터, 사고로 흙수저 인간에게 빙의하다?! 능력을 모두 잃고 인간 고순무 의 몸에 갇힌 악마는, 낮은 등급 인간의 삶이 지옥에서의 삶보다 질이 떨어지자 높은 등급 인간이 되기로 결심한다. 한 편, 국내 최고의 대기업 선호 그룹 에선 학력과 경력을 보지 않는 특별 신입 사원 채용이 열리고, 악마는 식품 사업의 말단 직원으로 입사하는데 회사원이 된 악마는 무엇을 얻어가고, 주변 인간들에게 어떤 영향을 끼치게 될까? 인간처럼 생각해서 정답이 안 나올 땐, 악마처럼 행동해. 회사는 그걸 더 좋아할 거야! 세상의 부조리함을 위트 있고 날카롭게 파고드는 판타지 드라마!",카카오웹툰
31,사랑하는 존재,화,,"육상 유망주였으나 급성 심장병으로 모든 것을 잃은 소유. 시한부를 선고받지만 기적적으로 심장을 기증받아 살아난다. 쌓아왔던 것을 모두 잃어버리고 또래보다 1년 늦게 고등학교로 복귀하지만 친구 관계도 꿈을 찾기도 쉽지는 않다. 그러다 2학년 새 학기, 교실에서 어떤 남자애를 보는 순간 갑자기 심장이 뛰고, 눈물이 날 것 같은데... 그날 밤 꿈에 만난 아저씨는 자신이 바로 이식받은 심장의 주인이자 오늘 처음 본 남자애의 아빠라고 소개하는 것이 아닌가? 아저씨의 아들인 재하는 가족을 모두 잃고 이 세상에 혼자라고... 소유는 아저씨의 부탁에 재하에게 응원의 메시지를 건네고, 행동 하나하나로 텅 빈 소유의 삶에 소중한 사람들이 생겨난다. 삶의 이유, 관계, 꿈. 소유는 느리지만 하나둘씩 살아가는 방법을 배워나간다.",카카오웹툰
32,비밀 사이,화,,"가난한 어린 시절로 마음이 온통 결핍투성이인 다온. 가난의 부속품처럼 찾아오는 부끄러움에 아무렇지 않은 척 굴지만 속은 생채기로 아프다. 날을 세우고 경계하지만 한 번 마음을 내주면 누구보다 무르다. 다온은 관계를 잇지도 끊지도 못하며, 그렇게라도 자신의 옆을 채우고 싶어한다. 어쩌면 상처를 감싸줄 사람을 찾아 헤매는 걸지도 모른다. 사랑의 모양은 사람의 수만큼 다양하다. 같은 모양을 찾는 일은 수만큼이나 소용없다. 그저 서로의 모양을 쫓아 맞춰가는 게 사랑일 뿐이다. 내게도 그런 사랑이 올까?",카카오웹툰
33,딩스뚱스,화,,"토종 한국인 딩스와 뚱스, 타지에서 맨 땅에 헤딩하기!",카카오웹툰
34,우리집이거든요!,화,,"힘든 형편으로 온갖 알바를 해야만 했던 은우. 절망의 끝에서, 돌아가신 할아버지의 커다란 게스트하우스를 상속받게 되는데! 달짝지근한 상상을 만끽하며 찾아간 게스트하우스에서 은우는 뜻밖의 거주자들이 있다는 사실을 알게 된다. 그런데 딱 봐도 얘네들이 호락호락 나갈 것 같지 않다..! 겉멋 한가득 뺀질하게 생긴 인스타 날라리. 화장을 진하게 해서 성별이 모호한 꼬마. 시대지난 힙합스타일에 눈 마주치면 욕할 것 같은 여고생. 그리고 집을 가득 채운 동물들의 주인으로 추정되는 따뜻한 미소를 지닌 남자. 은우는 정체불명의 점거인들을 내보내고 무사히 게스트하우스를 상속받을 수 있을까?",카카오웹툰
35,기프트,화,,"선수들의 등급과 능력을 볼 수 있는 감독과, 선수들의 고교야구 이야기",카카오웹툰
36,단두 (斷頭),화,,"부모님을 죽인 원수를 갚기 위해 분투하는 단영, 단린 오누이의 복수 여정 창현표국의 국주는 가족과 함께 표행을 나섰다가 그를 죽이라고 사주 받은 두 낭인에 의해 아내와 함께 끔찍하게 살해된다. 오빠인 단영은 강에 빠졌고 단린은 살인을 사주한 부국주에게 구출되어 그의 수양딸로 자라난다. 은거고수 천태환에게 구해진 단영, 하지만 그의 명을 끊을 때까지 추적을 이어가는 부국주의 자객. 단영은 가까스로 사숙을 찾아 무술을 배우고 본격적으로 복수행의 여정을 시작한다.",카카오웹툰
37,화폐개혁,화,,"몹시 곤란한 삶을 살고 있는 주인공 유일한 . 생면부지 아버지의 부고소식을 든 변호사가 그를 방문한다. 1조원이 넘는 상속 기회와 함께 ! 상속 조건은 다가올 화폐개혁에 대비해서 자산을 지킬 수 있는지 자격을 보는 것. 그 자격은 몇 가지 테스트를 통해 검증한다. 시공사 선택, 뱅크런, 마늘은행 신뢰 등 온갖 테스트를 진행하게 되는데 . 목숨을 건 상속 테스트, 유일한은 1조원을 지켜낼 수 있을까?",카카오웹툰
38,"신성한, 이혼",화,,"결혼은 아름답고 이혼은 치열하다. 누구나 지는 싸움, 이혼 소송.",카카오웹툰
39,아싸클럽,화,,"캠퍼스 라이프 로망을 가진 만년 아싸 새내기 소윤 . 유명 웹툰 작가지만 학교에서는 아싸인 학과 선배 의 진짜 내 사람들 만들기 프로젝트 에 참여하게 된다. 그렇게 만들게 된 수상한 동아리 아싸클럽, 이곳에는 저마다 특별한 사연을 가진 8인의 멤버들이 모여있다. 본격! 아싸 탈출 청춘 캠퍼스 성장 로맨스, 아싸클럽",카카오웹툰
40,악한 기사,화,,"니제르 디에스. 몬트 왕국의 왕비로서 사랑하는 왕과 영원히 행복할 줄 알았다. 하지만 왕은 그녀를 배신하고 참수형을 내리고 만다. 죽음 후, 다시 눈을 뜬 곳은 마녀 사냥터였다. 사람들은 그녀를 마녀라 부르며 죽이려 하고, 필사적으로 도망치며 니제르는 왕을 향한 복수를 다짐한다. 우연히 도착한 곳은 이웃 나라인 이그니스 제국이었다. 그곳에서 신비로운 하얀 늑대를 만나게 되고 ! 늑대의 정체는 바로 이그니스 제국의 황제인 녹스였던 것! 첫눈에 니제르에게 반한 녹스는 정체를 숨긴 채 인간과 늑대를 넘나들며 그녀를 항상 곁에서 지켜준다. 한편, 이그니스 제국과 몬트 왕국의 전쟁이 머지 않았음을 알게 된 니제르는 제국의 기사단에 입단하기로 하고 , 하지만 기사단엔 오직 남자들만 들어갈 수 있을 뿐인데 ! 니제르, 남장 기사가 되기로 다짐하다?! 과연, 니제르는 복수에 성공할 수 있을까?",카카오웹툰
41,개목걸이,화,,"갖고 싶다면 뺏어라! 겉으로는 평범해 보이는 한동 고등학교. 해가 지면 혈투가 벌어지는 도박 싸움판으로 변한다. 재벌 가문의 도련님들이 만든 학생결투위원회 는 비밀 격투 대회 을 열었고, 뛰어난 파이터들이 구경거리가 되는 것을 자처하며 싸움을 계속하고 있다. 그 이유는 단지 돈. 복수의 대상을 쫓아 한동고에 뛰어든 조상백 은 눈에 보이는 일진들을 전부 박살 내며 싸이코란 별명을 얻고 모두의 관심을 끄는데... 복수를 위해 싸움을 계속해 갈수록 강해지는 상대들과 힘겨워지는 상황들. 상백의 복수는 과연 성공할 것인가?",카카오웹툰
42,골드핸즈,화,,"스타 작가의 그림을 대작하라! 그림에 재능을 가진 이그린과 타고난 배경과 노력으로 스타 작가가 된 남현. 중요한 그룹전을 앞두고 팔을 다친 남현은 자신의 작품 절반을 대신 완성해 줄 사람을 찾고 있다. 를 통해 그린의 그림을 발견한 남현은 그녀를 직접 찾아가 설득하고 프로젝트 계약을 맺는다. 두 사람이 완성한 것을 숨기고 발표한 뒤, 대중들이 그 사실을 알아차릴 수 있을지 알아보는 프로젝트. 남현은 오랜 노력으로 쌓아온 자신의 독특한 필치와 색감은 누구도 흉내 낼 수 없다고 자신한다. 남현은 자신의 탁월함을 드러내는 것이, 그린은 완벽하게 자신을 숨기는 것이 목표인 것. 서로 다른 목표를 가진 두 사람의 합작 프로젝트가 시작된다!",카카오웹툰
43,대선비쇼에 어서오세요!,화,,"유도 전공자 황희 의 저세상 유튜브 방송기! 취업 활동으로 유튜브 먹방을 시작한 황희는 첫 방송에서 악플러들과 다투고 방송을 망친다. 같이 유도를 하던 지수와 만나 고등학교 시절 코치님을 찾아간 황희는 병원에서 만난 방송영상과 요한 을 악플러로 오해하여 마스크를 쓰고 업어 쳐 버리고 황희의 방송을 좋게 본 요한은 황희를 스카웃하여 이황희 이황 황희 라는 이름을 해석해 대선비쇼 를 만든다. 난투극으로 인연이 시작된 동근 , 요한의 졸업작품을 훔친 해민 , 요한의 절친 선우 와 서로 얽히며 황희의 본격적인 유튜브 방송이 시작된다!",카카오웹툰
44,트리거,화,,"불량하기로 유명한 대명 고등학교에 입학한 평범한 고등학생 남지일. 입학 첫날부터 일진들의 타깃이 되어 전교생이 다 아는 빵셔틀이 되고 만다. 고질적인 심장병을 앓고 있던 약한 몸으로 일진들에게 폭행과 괴롭힘을 당하며 괴로운 나날을 반복하던 중, 뜻밖의 변화를 겪고 인생의 전환점을 맞이하게 되는데",카카오웹툰
45,니니툰즈,화,,"베일에 쌓인 스노우타운. 지금까지 숨겨왔던 니니즈의 수줍은 귀여움이 공개된다. 코미디, 드라마, 우당탕탕 액션, 병맛까지! 다섯개의 챕터로 찾아올 니니툰즈! 과연 다음 챕터의 주인공은 누구?! 까면 깔수록 매력적인 니니즈를 니니툰즈에서 만나보자!",카카오웹툰
46,해피하우스,화,,행복한 삶이란 무엇인가? 자신이 불행하다고 생각하며 행복한 삶을 꿈꾸는 주인공 고덕봉 은 어릴 적 머리를 다쳐 감정이 없지만 유일하게 사람들이 놀라는 표정을 보며 희열을 느낀다. 고덕봉은 자신의 삶을 망친 주범이라고 생각하는 기업의 부장 한민구 를 놀라게 하려다 회사의 비밀을 알게 되고 그로 인해 죽음의 고비를 넘어 폐가에 숨게 된다. 마침 폐가체험을 하러온 모몽 을 귀신인척 놀라게 하여 쫓아내는데 거기서 인생최대의 희열을 느낀다. 고덕봉은 정체가 들키면 안 되지만 이슈가 된 폐가엔 사람들이 계속 찾아온다. 한민구와 고덕봉과 모몽은 각자의 행복을 찾기 위해 고군분투한다.,카카오웹툰
